"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 28, 2017","238.03","238.18","238.42","237.50","3.36M","-0.25%"
"Feb 27, 2017","238.63","238.11","238.78","237.82","2.44M","0.16%"
"Feb 24, 2017","238.26","236.93","238.26","236.88","2.47M","0.12%"
"Feb 23, 2017","237.97","238.38","238.38","237.03","2.24M","0.08%"
"Feb 22, 2017","237.78","237.48","238.02","237.30","2.95M","-0.06%"
"Feb 21, 2017","237.92","237.00","238.15","236.99","2.60M","0.60%"
"Feb 17, 2017","236.49","235.39","236.51","235.39","2.35M","0.11%"
"Feb 16, 2017","236.22","236.42","236.60","235.33","3.40M","-0.05%"
"Feb 15, 2017","236.34","234.91","236.60","234.85","3.78M","0.51%"
"Feb 14, 2017","235.14","234.02","235.15","233.59","3.02M","0.40%"
"Feb 13, 2017","234.20","233.55","234.51","233.49","2.64M","0.55%"
"Feb 10, 2017","232.91","232.44","233.19","232.30","2.68M","0.39%"
"Feb 09, 2017","232.00","230.96","232.36","230.93","3.27M","0.59%"
"Feb 08, 2017","230.65","230.00","230.79","229.72","1.96M","0.12%"
"Feb 07, 2017","230.37","230.80","231.06","230.11","2.33M","-0.00%"
"Feb 06, 2017","230.38","230.26","230.72","229.95","1.67M","-0.18%"
"Feb 03, 2017","230.79","230.22","230.93","229.85","1.84M","0.72%"
"Feb 02, 2017","229.13","228.61","229.48","228.22","3.18M","0.03%"
"Feb 01, 2017","229.05","229.69","229.97","228.33","6.48M","0.05%"
"Jan 31, 2017","228.93","228.33","228.97","227.72","4.79M","-0.04%"
"Jan 30, 2017","229.03","229.55","229.60","227.80","3.81M","-0.59%"
