,alpha,estimator,l1_ratio
81,0.10182087789307737,0,0.10194391290918259
82,0.11535050952247895,0,0.11395739787594825
83,0.5932068854112241,0,0.2071572204690517
84,0.10009264703459976,0,0.12326479086075913
85,0.10012620208495979,0,0.13940782737410828
86,0.10287702695642831,0,0.13318774568487207
87,0.11863926341804651,0,0.10059681401555536
88,0.8339387151161239,0,0.3625536766087233
89,0.5098460217410294,0,0.8044743621322746
90,0.125823655958855,0,0.8825490776494727
91,0.10069490803940837,0,0.11632897865581641
92,0.10195305199767565,0,0.13600529043406906
93,0.10123540310768248,0,0.10715944937666282
94,0.14914523266609392,0,0.6136601105626738
95,0.7958632788585983,0,0.3693170017107411
96,0.689254376307052,0,0.6521456472727053
97,0.10464622849355998,0,0.10585195935958851
98,0.15315625816537795,0,0.2385560400442106
99,0.1092575897226214,0,0.1223124724198626
100,0.10044967745915832,0,0.1724042213729631
101,0.10211974780014149,0,0.10105313125173895
102,0.10048116852790488,0,0.15614661970044375
103,0.1059148670135143,0,0.10167825341588722
104,0.10882614830572696,0,0.10134552208213869
105,0.10045134884064995,0,0.1266213221607495
106,0.135007654938024,0,0.10099529738873467
107,0.7846337843740852,0,0.869380739396482
108,0.10995286431772694,0,0.10226022570285276
109,0.1013351487732509,0,0.10406746818240892
110,0.10104788057793458,0,0.12416058578037689
111,0.10070231450631716,0,0.12381349298653226
112,0.10425273848626276,0,0.10219028487660531
113,0.11921906328989233,0,0.15262224249017034
114,0.10112755809333183,0,0.10025005565344428
115,0.10267134686235485,0,0.14099850042034542
116,0.10086101969754997,0,0.1335678870992262
117,0.10423827360883198,0,0.15535977820873634
118,0.10229719892928978,0,0.10112891519620172
119,0.18643393936620112,0,0.10211704990944294
120,0.11158256106757444,0,0.10214763264041138
121,0.5810507594907114,0,0.39696689216631353
122,0.13628523988351282,0,0.1351016933628333
123,0.10050491250678811,0,0.10364086086328428
124,0.6634154809689462,0,0.23903439786432462
125,0.10088955601186733,0,0.14307630721020656
126,0.11604238524531779,0,0.11472061690127879
127,0.30758034249223354,0,0.865361933987633
128,0.10509570507115663,0,0.16770025046002338
129,0.21942949326319175,0,0.12103499026035044
130,0.10064545348608364,0,0.10775702237271942
131,0.8661569144566775,0,0.8510184069267369
132,0.38546650152065354,0,0.21724984060553068
133,0.8727585904028613,0,0.5153081480810696
134,0.8942026612279653,0,0.10570586614762077
135,0.6938728866807784,0,0.45862531929265415
136,0.33300231675362746,0,0.16503669977455465
137,0.30757233723509503,0,0.6008739821271873
138,0.14593364923053742,0,0.1049537168783149
139,0.7567216688891005,0,0.7331198693606175
140,0.150306016467295,0,0.10100447812445074
141,0.752895076309973,0,0.4151387377639628
142,0.1100819708004775,0,0.1380735427292182
143,0.8381654114156645,0,0.6622179818241803
144,0.10030453970442818,0,0.1382820294166223
145,0.12298498360598598,0,0.13540761010239843
146,0.7586543591069047,0,0.37209356096926305
147,0.10785770254200504,0,0.16880120158882758
148,0.10128246037178212,0,0.12181080026262847
149,0.10616852456530088,0,0.13996030393322312
150,0.1017893197263436,0,0.11983516221479523
151,0.21863931082230037,0,0.37345494386805644
152,0.10049351173455787,0,0.17979128257767135
153,0.7552387232336802,0,0.5778325439389851
154,0.11901632448489063,0,0.10762203807297745
155,0.10246243714719594,0,0.10159473736058888
156,0.1015874338982131,0,0.16465783891625496
157,0.10774067246954502,0,0.10592509698554245
158,0.12358604768368814,0,0.15804804303529507
159,0.10508000030417294,0,0.10507226267678227
160,0.47165222358144543,0,0.5615780475189257
161,0.11612976762944817,0,0.10110908865049893
162,0.23018111667957195,0,0.10115104844565473
163,0.5701843585944668,0,0.43501029185066753
164,0.10092107777457038,0,0.10152442311402834
165,0.190793565786508,0,0.7853021600089956
166,0.10199187324260643,0,0.11284351747827993
167,0.10037005082181288,0,0.1255090078268694
168,0.10042135913557126,0,0.10422051956306416
169,0.10041057955807774,0,0.1096133679641127
170,0.6434995920469967,0,0.7648621205118115
171,0.11390512169996038,0,0.13008460527868312
172,0.10428898720125304,0,0.1401125896405901
173,0.10494274924837466,0,0.10319137010526308
174,0.10128968565567567,0,0.24725347391766023
175,0.12113650656035918,0,0.15395781862460556
176,0.11627073259318661,0,0.10579051416691274
177,0.12136899415712046,0,0.10132867372132782
178,0.10298758473048765,0,0.10380741911535729
179,0.14516402617638813,0,0.4738878464718208
180,0.10177552900817437,0,0.12171153498421458
181,0.1014848503179538,0,0.14725573198753322
182,0.100687513548581,0,0.11584358033119838
183,0.10136475248117788,0,0.14633936646763548
184,0.1010468969834669,0,0.12067664380148505
185,0.1139556004048756,0,0.10231974952154788
186,0.10333757036577532,0,0.12933044817853248
187,0.1559399840540901,0,0.10049790592668374
188,0.8702907512986281,0,0.12011900587716254
189,0.16156942078034478,0,0.41887797018435924
190,0.10057966302041997,0,0.10166204238824408
191,0.5908898785853192,0,0.2624816224128588
192,0.475146496483711,0,0.7931706428454934
193,0.7742227971135915,0,0.13490826270348277
194,0.3210488907587868,0,0.4537178053568448
195,0.11013157673660522,0,0.1136727717331393
196,0.10488153927249995,0,0.47934266964832284
197,0.7689993394764748,0,0.5976558627740899
198,0.10143788715179484,0,0.1318590305656946
199,0.10069672318230007,0,0.1043014272706365
200,0.10652352536789964,0,0.12791057458826266
201,0.4210600454272988,0,0.4101905275986767
202,0.10303988908148279,0,0.21241565064565954
203,0.10542627559119959,0,0.1007914730968573
204,0.13167326979179525,0,0.1002042671374109
205,0.6706688072739149,0,0.594280118369767
206,0.10771362329696281,0,0.13220916010662054
207,0.11095263239164897,0,0.1079531457279572
208,0.10177741494261028,0,0.10705393712666086
209,0.10182327362978548,0,0.10856157969689745
210,0.10492740124760087,0,0.15957279401785845
211,0.10667512217551497,0,0.13621895190539746
212,0.34218369606445864,0,0.23615594169110718
213,0.3481154494301156,0,0.3366627443507916
214,0.4598417936385012,0,0.8189657808180429
215,0.49883608476397845,0,0.2973976918233377
216,0.10045122692992292,0,0.16766670136759598
217,0.1204361556797608,0,0.1027752754579812
218,0.856814445275651,0,0.8546335775190064
219,0.4452892102621243,0,0.7526120400123782
220,0.5232956870004879,0,0.47967723791581673
221,0.10414636496148885,0,0.1392214984356135
222,0.1246511984991705,0,0.5768430422901044
223,0.10019831203878321,0,0.11654454566041866
224,0.1029369293226057,0,0.39589867901467546
225,0.1000992636506024,0,0.17934149993223011
226,0.10209645045592287,0,0.11170286466346738
227,0.10630615121418163,0,0.1188267465944734
228,0.25586553834900083,0,0.28878624795097674
229,0.10021269893077885,0,0.16016884113972835
230,0.10012683282051389,0,0.14295717497429192
231,0.21964359055553856,0,0.4350456843694428
232,0.8789050700402808,0,0.19444299949266544
233,0.10591436436107832,0,0.1025461835278032
234,0.10184964929395549,0,0.14545441469571543
235,0.10000086700761376,0,0.10041529568599161
236,0.10267765586792636,0,0.1110264493064848
237,0.14910708656340654,0,0.23837542036308654
238,0.5289598569342016,0,0.27163288972982863
239,0.13911957286802296,0,0.20595418278544464
240,0.10663814441885987,0,0.10696034507746106
241,0.10479202358761626,0,0.10567339106540832
242,0.4452241400681157,0,0.42966318868776976
243,0.15084605421535233,0,0.10153429148578573
244,0.10269301482398782,0,0.2017485595206291
245,0.10181461434518903,0,0.14933631464010436
246,0.10463343693792354,0,0.10506431286549077
247,0.30535125785535133,0,0.10092282668045807
248,0.10054203721489291,0,0.10478296855082776
249,0.10017420857498882,0,0.16411932946105662
250,0.10180346534283442,0,0.1559736602933325
251,0.10410599901393769,0,0.5494047666333514
252,0.11266111140520718,0,0.10660530929510083
253,0.11576815630291858,0,0.1298749128380458
254,0.10077542831533212,0,0.2472460191915902
255,0.10713086075662533,0,0.127496984606489
256,0.5805693405662697,0,0.5834242886997995
257,0.10008146830938645,0,0.12126431642270737
258,0.10457643752992443,0,0.17697200811114838
259,0.4211604753781367,0,0.5463456640666114
260,0.17989988999992146,0,0.11747390748697029
261,0.10298182442869253,0,0.10298325573065722
262,0.1020244469080675,0,0.12094491669665097
263,0.1349958267741167,0,0.11986159287389417
264,0.5399983031702414,0,0.5511086415333478
265,0.14655421275276623,0,0.10417659843968337
266,0.1935576575031559,0,0.10565832552104598
267,0.3099860390974885,0,0.35574563229169454
268,0.7245342931162434,0,0.5521260404932996
269,0.8807209899986466,0,0.8256868898944988
270,0.8645114853052344,0,0.22680929798664007
271,0.15428505863723913,0,0.7414909139932669
272,0.37692826866735396,0,0.7460721841887737
273,0.3597620570060197,0,0.46915778611261116
274,0.10008038462594271,0,0.10027950448684095
275,0.10033102698195445,0,0.11081907884957909
276,0.13325071272935657,0,0.23982178182423503
277,0.326465923239989,0,0.6335344417423686
278,0.10047303226327411,0,0.13509614165910952
279,0.15821487029297698,0,0.10563305013211147
280,0.105744562991834,0,0.13072835831415228
281,0.5934488537390704,0,0.8037805767109328
282,0.6283245497476064,0,0.7161893462835244
283,0.5112109956658573,0,0.6018685662994191
284,0.8841127834403638,0,0.6175730201326926
285,0.10139590861221373,0,0.10586869363037049
286,0.47861530167685284,0,0.47936314430803795
287,0.14814399418704038,0,0.16763991543941553
288,0.39493135326255335,0,0.2727227410396499
289,0.2768245260081794,0,0.4140615601527876
290,0.12848537485138128,0,0.1908679844845318
291,0.10114949162883158,0,0.5343213560718004
292,0.10105344863584803,0,0.10459306420074066
293,0.10306293482331458,0,0.24376973579737563
294,0.10144138205178052,0,0.10034567292620411
295,0.1192037992262556,0,0.12696708150679992
296,0.1150652350747549,0,0.10173877943939705
297,0.1018723362128561,0,0.11753876393755466
298,0.10543231537922373,0,0.3326890354314094
299,0.10702351882018224,0,0.12234365867637143
300,0.10599551490604425,0,0.10844291838162133
301,0.7253025907382454,0,0.10823503950371718
302,0.3737912288170564,0,0.2634756689009131
303,0.8452550415915153,0,0.7594953552085886
304,0.1153818523755097,0,0.10789493552029843
305,0.12794014106137902,0,0.13649501267680708
306,0.10542727553979364,0,0.10485787926875992
307,0.12337476262193786,0,0.10737930380941164
308,0.1066919833642134,0,0.21036583268589193
309,0.10219794687235052,0,0.13847740054178392
310,0.10074494899611564,0,0.1373434651981938
311,0.22556708672476544,0,0.7029172871435736
312,0.20128470283907005,0,0.614298583578886
313,0.8757160410974161,0,0.4984593329043996
314,0.44708286343276904,0,0.6105222676515721
315,0.11706146678038641,0,0.1009695064925317
316,0.10083318084400633,0,0.10049930556177177
317,0.10364409994817408,0,0.10381930971856002
318,0.21666641553397956,0,0.139341249646324
319,0.1893319156620269,0,0.10891935903829776
320,0.3795024202495242,0,0.7978772473289449
321,0.11252603088864992,0,0.12833420260779083
322,0.297801622082691,0,0.6699009346575022
323,0.10050475450399224,0,0.10842695104624207
324,0.39564560017821404,0,0.20197848984266242
325,0.12735570479970104,0,0.13916716130218224
326,0.2386395466775543,0,0.3444301213567581
327,0.4947899393837356,0,0.6472754276991773
328,0.35236957638262456,0,0.6344605430481848
329,0.10014616195635315,0,0.10662013620322204
330,0.6155264375294623,0,0.17638526146085198
