,alpha,estimator
0,0.31442549412510135,0
1,0.6469921861652447,0
2,0.5593149790099413,0
3,0.26871843347995816,0
4,0.3320728623883522,0
5,0.5830099466017064,0
6,0.4821693164180748,0
7,0.6862702083087221,0
8,0.5023165375207919,0
9,0.31143379497137846,0
10,0.4375114077067356,0
11,0.4693122667210047,0
12,0.3094789552140125,0
13,0.16492820612165407,0
14,0.4729587349182277,0
15,0.5761719962893491,0
16,0.5896854373516879,0
17,0.2823099653938761,0
18,0.6556691314252787,0
19,0.4666188798157701,0
20,0.4440520386248936,0
21,0.8907481453127167,0
22,0.16371044071531085,0
23,0.7556365423620542,0
24,0.6493517866253087,0
25,0.32117822530804396,0
26,0.27427945339127313,0
27,0.536126331881743,0
28,0.3457876277514681,0
29,0.7221898157806984,0
30,0.2671515590944732,0
31,0.4037962004010772,0
32,0.5319022920017741,0
33,0.45655345502514944,0
34,0.579638886619417,0
35,0.3679325921887424,0
36,0.6207795367480522,0
37,0.6766138283533056,0
38,0.8244949521718189,0
39,0.5608372973235599,0
40,0.132802556739391,0
41,0.5900777164329504,0
42,0.8852460061773982,0
43,0.84737741231815,0
44,0.717003171026417,0
45,0.5772893565434192,0
46,0.4433289272271338,0
47,0.3760350653437443,0
48,0.7728784375964749,0
49,0.6422544217350199,0
50,0.17127975218248706,0
51,0.2915271267568904,0
52,0.1478052865999213,0
53,0.8336316727127365,0
54,0.5794451829522113,0
55,0.3155371426355833,0
56,0.46059723247659556,0
57,0.6703684910485859,0
58,0.32108606132284645,0
59,0.32144112929766233,0
60,0.3282767408787892,0
61,0.10181628320458042,0
62,0.6043506854017066,0
63,0.7156996936125433,0
64,0.5567713026448726,0
65,0.13810086042618136,0
66,0.5461214388985893,0
67,0.557615450313086,0
68,0.17350224355340665,0
69,0.3489966166871198,0
70,0.83516377254001,0
71,0.8909137757618341,0
72,0.7085915595872545,0
73,0.670650054211352,0
74,0.5749531372757878,0
75,0.7745280426843614,0
76,0.2690764472215775,0
77,0.3852381415420102,0
78,0.7465485080232305,0
79,0.7701721645705816,0
80,0.633282105679106,0
81,0.10822227228241116,0
82,0.5002597029031755,0
83,0.32948505507236425,0
84,0.24556406144229026,0
85,0.5534656610334289,0
86,0.5013483773039474,0
87,0.6927246340998338,0
88,0.8835065372602536,0
89,0.6200712820857361,0
90,0.6238837247170428,0
91,0.83195661665183,0
92,0.7084768031021318,0
93,0.4022724118169896,0
94,0.8277497412665136,0
95,0.8179530199391418,0
96,0.5062749455574883,0
97,0.5882905174143691,0
98,0.5073379339044716,0
99,0.6202213447833254,0
100,0.7940347080674911,0
101,0.7295525120926778,0
102,0.6688838668951863,0
103,0.8982642533084438,0
104,0.5337114660017994,0
105,0.24554603124878904,0
106,0.7117558142009298,0
107,0.1952571921361531,0
108,0.6471564192715096,0
109,0.7570069106673619,0
110,0.18794265216475373,0
111,0.4473322236045659,0
112,0.30078145489920105,0
113,0.6619891602692584,0
114,0.2691789878438722,0
115,0.15831727420006036,0
116,0.6147908457157429,0
117,0.6465173259668567,0
118,0.7685700411196595,0
119,0.12070920406613839,0
120,0.6778405562293381,0
121,0.20478758987486226,0
122,0.5164869576398469,0
123,0.7534440385248667,0
124,0.3544453014961605,0
125,0.6618569976777393,0
126,0.3831477279562676,0
127,0.8699943892315053,0
128,0.5819197083887381,0
129,0.7500859466400419,0
130,0.8759574396573528,0
131,0.4752997074403831,0
132,0.3315029545768149,0
133,0.6631281103883693,0
134,0.1137746686480103,0
135,0.445563255682507,0
136,0.8734794809776613,0
137,0.5105975471621745,0
138,0.7340601685070044,0
139,0.5014105368748883,0
140,0.6497811675569034,0
141,0.6352847554879568,0
142,0.8551458688502555,0
143,0.3014638686279163,0
144,0.5740804853518142,0
145,0.6370382302035293,0
146,0.8880474487145631,0
147,0.881196034878668,0
148,0.5991005711399986,0
149,0.5835643255332197,0
150,0.10836033909179453,0
151,0.8749556233910671,0
152,0.3524615176680629,0
153,0.3399363496007134,0
154,0.5399071372469527,0
155,0.7011734202161166,0
156,0.23824595849072,0
157,0.6332958397181716,0
158,0.7232981022002902,0
159,0.39108511182115635,0
160,0.7589132584982882,0
161,0.5289892632476395,0
162,0.3423416824069262,0
163,0.36752907002341473,0
164,0.523195762103925,0
165,0.18052895765549978,0
166,0.1026044433896316,0
167,0.7215552256553174,0
168,0.8507718184564891,0
169,0.3909954129818557,0
170,0.4869611598971415,0
171,0.26426068683891957,0
172,0.8295938399000686,0
173,0.15158242653285925,0
174,0.5001440126898695,0
175,0.3219964838004983,0
176,0.6603243073170567,0
177,0.804877552811141,0
178,0.87049223140991,0
179,0.5855283007414304,0
180,0.33630538860422,0
181,0.6546527146469823,0
182,0.4226605186542888,0
183,0.4025852090099322,0
184,0.8060334221539746,0
185,0.7223570308667199,0
186,0.467001076297317,0
187,0.8444433015906717,0
188,0.7196089329578009,0
189,0.6326888403803952,0
190,0.5126460559678656,0
191,0.8376776814798104,0
192,0.383274943346982,0
193,0.20253901013718806,0
194,0.11904133104259769,0
195,0.7642463959256666,0
196,0.6687718935935767,0
197,0.5849622074471641,0
198,0.38733284731090545,0
199,0.12329875381076727,0
200,0.3349024616243279,0
201,0.29491137738936396,0
202,0.4485091452818524,0
203,0.5254476983671876,0
204,0.7333176861975365,0
205,0.15442779563096584,0
206,0.46648691391493313,0
207,0.5619716823094175,0
208,0.11686719246993303,0
209,0.6747768254851202,0
210,0.2784457636507923,0
211,0.5064335755471447,0
212,0.6771623584545604,0
213,0.3256870901997642,0
214,0.7452635235339358,0
215,0.4383310327093636,0
216,0.7633412605897035,0
217,0.42927554130400336,0
218,0.7663977992919678,0
219,0.7229244449709772,0
220,0.6358271145380472,0
221,0.5122930746969319,0
222,0.4190788191996365,0
223,0.6554018100463895,0
224,0.4137974285275319,0
225,0.2376336021761646,0
226,0.5396665048274978,0
227,0.4390237174371012,0
228,0.6325654118892189,0
229,0.13565593260884726,0
230,0.5048846035954843,0
231,0.7008726049566278,0
232,0.1888231928815378,0
233,0.7172811429810535,0
234,0.16521094812437093,0
235,0.26181581721975355,0
236,0.3832864946783351,0
237,0.8718736617169273,0
238,0.8733185143717238,0
239,0.80754122708256,0
240,0.7786532763255929,0
241,0.64204616818324,0
242,0.7063081998529935,0
243,0.466058604912055,0
244,0.14933184308584124,0
245,0.36479262158793646,0
246,0.33749676534677586,0
247,0.1590904312708683,0
248,0.7417091632773715,0
249,0.19336556017678516,0
250,0.35459068248460246,0
251,0.328878357190002,0
252,0.18407386024450584,0
253,0.31296076929261424,0
254,0.1609081882238731,0
255,0.8309901850375108,0
256,0.7526967280370463,0
257,0.839877512953929,0
258,0.8141566394932424,0
259,0.17720761080284497,0
260,0.2539230041954339,0
261,0.8132333592205632,0
262,0.698078286651698,0
263,0.19268507201170657,0
264,0.3718037521309191,0
