,alpha,estimator,l1_ratio
87,0.5450897408004017,0,0.8715938337140446
88,0.24555734831719134,0,0.26244601825534486
89,0.15788304339010092,0,0.14295539268775295
90,0.5989519760160632,0,0.5572423661369525
91,0.10184152729598174,0,0.10850778013156485
92,0.125502476449807,0,0.1466950856977823
93,0.1022689051271649,0,0.14130631162020502
94,0.10141839527210283,0,0.25985950782664363
95,0.10157539299118264,0,0.19007342006471617
96,0.11053802060549446,0,0.12039340566972301
97,0.10091511226186987,0,0.13580248538827178
98,0.21528411988405943,0,0.6424256438109854
99,0.10679805111246889,0,0.11776756502982638
100,0.10469448084033271,0,0.13114578090709444
101,0.10142945753087705,0,0.11723381982083636
102,0.10098364170920457,0,0.12380329010833378
103,0.10142934653942749,0,0.14537823094788588
104,0.11467622260629126,0,0.10272348194854578
105,0.10166186437968366,0,0.12680251732271633
106,0.10668153198130323,0,0.20315531384220048
107,0.8601811902556453,0,0.7637927282987959
108,0.1230589938772282,0,0.10358122031503741
109,0.10117719149408734,0,0.13188939607600236
110,0.10042026446531323,0,0.10602117163622664
111,0.8858426152972223,0,0.5969913024261895
112,0.11529469249877772,0,0.10362809840411727
113,0.6057784520433043,0,0.2207918958856988
114,0.797393272229782,0,0.6137738037937486
115,0.10274576402755092,0,0.16281884628572368
116,0.6943624583816799,0,0.7130901730679524
117,0.25143536787465137,0,0.606881322119617
118,0.10088291349239563,0,0.10482428844201927
119,0.8539327042361967,0,0.8938510928828926
120,0.10020794559016935,0,0.12114296351487255
121,0.4105786943190548,0,0.41712761889158334
122,0.5497154205133837,0,0.5184925673629869
123,0.6154898163710811,0,0.6236953453832639
124,0.17796353401507137,0,0.10407055822460341
125,0.10316838067017167,0,0.10331674321078005
126,0.10008531386338818,0,0.15932534829583375
127,0.3535689705310012,0,0.10657872364654505
128,0.10005498100225177,0,0.12436727457747432
129,0.4294691779999418,0,0.7840766533508735
130,0.11786408456018388,0,0.10767494211692244
131,0.7295650992905773,0,0.6172892563178933
132,0.5862192406864247,0,0.6184991212414248
133,0.15319241212324883,0,0.18619116664146756
134,0.45193076123490694,0,0.784546585185203
135,0.10037648320717313,0,0.10587316569729932
136,0.29789498143359994,0,0.42843712338334394
137,0.6744741505669779,0,0.2741964207311117
138,0.3851392407709905,0,0.2992594948486603
139,0.4324991639446316,0,0.6785735841265477
140,0.425345832528782,0,0.42910993762264504
141,0.8342305028545515,0,0.2643618321041277
142,0.10001867137163306,0,0.11508682151132418
143,0.5940202564578442,0,0.40888513999977494
144,0.4047609421727456,0,0.5324730189689058
145,0.33352169156799844,0,0.6368524281342637
146,0.8494703332348762,0,0.36706183386510105
147,0.10265064311911193,0,0.12865569562139195
148,0.10670265413572008,0,0.10046020870960311
149,0.10668904830498352,0,0.25320964991189465
150,0.37687694435744895,0,0.11875970614309811
151,0.10046059250559256,0,0.11470858685998807
152,0.10031255056548846,0,0.14847955924043796
153,0.11342145359541532,0,0.5736701549491661
154,0.11574499762241608,0,0.10034708828414683
155,0.3006404782631763,0,0.2855311987855827
156,0.8442119453167091,0,0.3099009899795873
157,0.7928659391584949,0,0.4747394936952588
158,0.7378210074648676,0,0.2928237854627719
159,0.8926601930074024,0,0.6134098349172165
160,0.35639040726169346,0,0.1311218886912774
161,0.11517075931493584,0,0.10048656013616468
162,0.12910056117551136,0,0.1290253710686705
163,0.8460387579782397,0,0.3244890964679222
164,0.10080480728719071,0,0.12342343622643481
165,0.21829540478016016,0,0.19059268999480744
166,0.33636592621149,0,0.18350466587272837
167,0.6689924292905991,0,0.5340838177942503
168,0.6055965717687344,0,0.7343204961576331
169,0.10082574294282032,0,0.10073562816896858
170,0.1012545574923516,0,0.1033236304250713
171,0.7627998525587246,0,0.49624860629081946
172,0.1038563466792839,0,0.12627212411495736
173,0.6521336550397918,0,0.709124972240047
174,0.17444570336412807,0,0.150927221368302
175,0.6674128742426771,0,0.5116104149963492
176,0.798709877970434,0,0.8468773299903376
177,0.1314672169282104,0,0.696630395551779
178,0.1020121735378817,0,0.10056433609191238
179,0.4585230010673612,0,0.11664351527598207
180,0.6926706343639759,0,0.18723356907976874
181,0.10002765412932271,0,0.10041501068819259
182,0.1005327487373612,0,0.10368733939934272
183,0.12111757076926752,0,0.1001262554878316
184,0.1659360619363352,0,0.5255862424537358
185,0.10220135170173149,0,0.11409812011475609
186,0.10084746101797697,0,0.13169928260247826
187,0.10334307930037173,0,0.10328434910852673
188,0.6150842098372614,0,0.1915841255336889
189,0.10249750355958118,0,0.10156806489304805
190,0.10089902426345759,0,0.10253670866231712
191,0.45237941849588104,0,0.5254468087130536
192,0.8691806292482219,0,0.316954946706987
193,0.446887163051774,0,0.19076646411543915
194,0.2548530590950569,0,0.30445557520137334
195,0.1084411831660052,0,0.10169753791364342
196,0.753247517451486,0,0.33134608003018706
197,0.1333194568692113,0,0.13515260181944275
198,0.15465458873594848,0,0.5203716023137068
199,0.1535975806824037,0,0.10125818466607991
200,0.10035700625462696,0,0.1837172096917109
201,0.10032349860551143,0,0.15158848987846057
202,0.10417056204733434,0,0.11885677046828141
203,0.1033935496758924,0,0.10898663634506231
204,0.567411756819244,0,0.843645470704545
205,0.642256396129688,0,0.8288871094088128
206,0.8825325224114641,0,0.8744924388688853
207,0.5909137337499804,0,0.36427951203662867
208,0.10107232708719308,0,0.10091843965170777
209,0.15851458370781196,0,0.10076918083952101
210,0.10033056612493263,0,0.10048026283096732
211,0.21657896420811734,0,0.1671890523253371
212,0.10966085211763583,0,0.10372831435715879
213,0.6105882646784097,0,0.5105076165541241
214,0.8509828314402593,0,0.29355852006030886
215,0.46373824600221414,0,0.15833411471993247
216,0.1017471805428747,0,0.12632348243343755
217,0.15124871682512422,0,0.1113674210375537
218,0.5962110911765367,0,0.45719206074530205
219,0.3037534432351009,0,0.8865106445152878
220,0.5646530752620339,0,0.15295991584967317
221,0.2382935172483232,0,0.6942035492792992
222,0.8594305227935239,0,0.4773874078940551
223,0.12229853021544751,0,0.12266473856703819
224,0.3335950531187033,0,0.6393037486248483
225,0.10386990104004279,0,0.12363091572750638
226,0.10023918780173986,0,0.10061839036083235
227,0.10177976403229586,0,0.10982244691020907
228,0.10474818485962116,0,0.16946189128238703
229,0.10042365168605466,0,0.12209095890925917
230,0.7451881356380897,0,0.6490356859948195
231,0.26448291969057813,0,0.4825866454703748
232,0.71261690231709,0,0.6527822595583064
233,0.10050743899745723,0,0.110326393986684
234,0.10038462783105598,0,0.11763059968140491
235,0.10070922269639705,0,0.12182273987459713
236,0.10159452429690319,0,0.20247875125946396
237,0.10418010518112585,0,0.10999964551283944
238,0.6216291747127455,0,0.22920853303726593
239,0.776703803704183,0,0.6774603172570326
240,0.11678650274200628,0,0.14038867294440358
241,0.1008683378620119,0,0.101996502673795
242,0.5662010903461527,0,0.8841393259804647
243,0.10138004752924898,0,0.1317735042956417
244,0.22063114678822388,0,0.19526129327003616
245,0.1005739813760336,0,0.18153890092383862
246,0.10093310705738968,0,0.20292689800633573
247,0.10337474340637785,0,0.10384604278358026
248,0.1057179013804573,0,0.13768151465068423
249,0.10066110620760638,0,0.1029918805770964
250,0.31483018880651165,0,0.10214027463122849
251,0.10310775523438542,0,0.10411460745501394
252,0.1434185510533741,0,0.10008595815484139
253,0.12091630910791973,0,0.10478787841251558
254,0.1023901252039303,0,0.17024932368506668
255,0.10209134831871708,0,0.10516671156338986
256,0.12314347551329247,0,0.12306132854233902
257,0.10750644538586515,0,0.10399644736462725
258,0.1645542669808736,0,0.18403792277444392
259,0.6972615334286296,0,0.646751728602721
260,0.15840535450866586,0,0.12064260151159308
261,0.10092362150436322,0,0.18868297412466317
262,0.560143234097328,0,0.8224697513505729
263,0.3602634405716635,0,0.3849021527620111
264,0.2652432413233421,0,0.45171672871803636
265,0.11312460642992528,0,0.10242139874564737
266,0.8673808337422523,0,0.27525611325410076
267,0.13290069109099456,0,0.11634324394808052
268,0.1048505640194593,0,0.11015670711781755
269,0.6392592968068544,0,0.5777651646757693
270,0.12001321468226323,0,0.10087759058780224
271,0.6331512229150866,0,0.7149118035996652
272,0.10095079772598986,0,0.1675414036026455
273,0.31846215919941834,0,0.3146580235145831
274,0.1027968373493705,0,0.18743585364157553
275,0.1042646399685554,0,0.10049428333338549
276,0.16136352132769838,0,0.10051129345037985
277,0.10011149271616843,0,0.14683006329728654
278,0.10850017178772743,0,0.10034444372969599
279,0.5186863629985858,0,0.2383097467547434
280,0.10926093315666481,0,0.12658510836623818
281,0.10948248081205347,0,0.18828247863717912
282,0.11124737406980315,0,0.38746303190091724
283,0.36648904210466415,0,0.5826624514636339
284,0.3674038608882272,0,0.8958647594461978
285,0.798965248598133,0,0.4270385633499386
286,0.5134574383161556,0,0.440000745315672
287,0.8196862485731707,0,0.5635700427959094
288,0.14376818460333798,0,0.6363703535719297
289,0.17985819628947028,0,0.13451361032632078
290,0.13203403660706187,0,0.12621459417171188
291,0.10255393638370724,0,0.10247772407502255
292,0.1083786527128257,0,0.11594216153582365
293,0.10200752143632492,0,0.144838809012022
294,0.17159524721227437,0,0.17344002706765388
295,0.10073465398630765,0,0.1292932914818546
296,0.10092422633395615,0,0.12049661505655791
297,0.10147641175061824,0,0.1270143959742373
298,0.10252008732087826,0,0.13576650686374458
299,0.18819960384141993,0,0.23005633768184677
300,0.12208096277520242,0,0.12908520133572865
301,0.25295253433302634,0,0.44783602475609685
302,0.7624015700119399,0,0.4811298714424507
303,0.6362925596461773,0,0.5114790642508237
304,0.10049564921929799,0,0.10412071438855865
305,0.10167783961222109,0,0.1045358045487274
306,0.1005657542102336,0,0.1264023976955258
307,0.1031027598144394,0,0.11953963109326866
308,0.35238375873993566,0,0.13937554725061246
309,0.10073073514300246,0,0.16010822956460669
310,0.5531496344255067,0,0.7629654626832336
311,0.3735198920040096,0,0.7538484840430182
312,0.8449658310930678,0,0.8548062656297003
313,0.5291711977908797,0,0.18630166616787466
314,0.5585158178687578,0,0.7436635545891316
315,0.19071546018482213,0,0.5429360718915673
316,0.6443912750996863,0,0.3160504627189241
317,0.4689882286183332,0,0.34166385241347874
318,0.4565658623661385,0,0.24745601756812105
319,0.16468849711899897,0,0.7556818630618876
320,0.5885654566526294,0,0.18918247523616927
321,0.10018525585997498,0,0.15490200556235165
322,0.11855985099932607,0,0.10053408114397833
323,0.11070354777766209,0,0.11459442657505405
324,0.1273596260781846,0,0.1548744241198436
325,0.118919651898171,0,0.1591630577340167
326,0.1045519829369363,0,0.10346187769546658
327,0.48492067710775333,0,0.4006796987560106
328,0.10237314412550758,0,0.24154927935707854
329,0.18348183230327433,0,0.10089612829704714
330,0.14106426893019536,0,0.19665552084296511
