,colsample_bylevel,colsample_bynode,colsample_bytree,estimator,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda
57,0.9467654670882666,0.398214986679499,0.4459825405338292,0,0.0005409605504116399,0.1055648439037831,8.0,8.0,830.0,0.41106575261350053,0.34518107537968457
58,0.6940896847189005,0.8821189528545895,0.9986303966647242,0,0.0009620017595923078,0.09319345126576205,2.0,7.0,409.0,0.04188008969254431,0.35239074457933683
59,0.29386505707597405,0.9856266452287651,0.5825949491233922,0,0.00028365893138082576,0.1715190524665457,10.0,7.0,962.0,0.6518832998341233,0.000910687320634318
60,0.35987875047057993,0.36847874618631504,0.81029575441003,0,0.002747816130860071,0.1789805245780584,3.0,6.0,80.0,0.5695602604332924,0.06406601341330528
61,0.3126832095796626,0.4976370781508519,0.6656192836676372,0,0.0006733197524308628,0.13939024383000928,6.0,3.0,41.0,0.2703729148787648,0.24852771964486187
62,0.440127664474109,0.5248214406584172,0.7295551516151485,0,0.02837427934692216,0.12206675973758291,5.0,1.0,921.0,0.06941799423407274,0.7215303426568609
63,0.3225600419958427,0.96729250904676,0.6368422007162572,0,0.0011972552354217445,0.12519698439548055,4.0,6.0,264.0,0.20138901325522934,0.5658138868017186
64,0.5334951250969471,0.7474438417149291,0.8380013796963991,0,0.003812913531753287,0.0854901618940182,9.0,7.0,609.0,0.8381087770380686,0.7436291760583098
65,0.6380425312388182,0.9849624775187841,0.7725056245797081,0,0.0020415668767001897,0.1394238093213538,3.0,1.0,623.0,0.4021957327896964,0.48576888535475754
66,0.8196978228316126,0.2471811848194384,0.7234633844885721,0,0.0008534497531410799,0.19482618729548376,4.0,8.0,229.0,0.40350704589407427,0.3896280202431118
67,0.20184227439423452,0.9796819329750056,0.9344796604762057,0,0.049384203317487774,0.19953971834470172,9.0,7.0,265.0,0.7639285366717534,0.1026767823480147
68,0.2077536392521376,0.4486124068520122,0.8205052206335037,0,0.0010582046929321414,0.08937776678964937,5.0,5.0,227.0,0.36222664664740145,0.668755076109991
69,0.9109779136821965,0.34278601659257396,0.5698378938002929,0,0.05631669340540164,0.06871552318336428,4.0,2.0,897.0,0.011515225982956678,0.9916571434393872
70,0.3700925632618544,0.7836360799664406,0.6788976266225983,0,0.0009494101744530632,0.09014081872203082,8.0,2.0,720.0,0.5956306840014317,0.25616022893555335
71,0.8103350677260922,0.8193602698984846,0.803796822060776,0,0.01374385997080732,0.11008277813735269,4.0,7.0,632.0,0.22114316410994447,0.5380026533416854
72,0.8629446396863883,0.32036352101380233,0.2817351351923607,0,0.03640141953680974,0.06437149641934067,3.0,2.0,709.0,0.15947862606605906,0.7727793553813092
73,0.45970541529134873,0.4599648071831081,0.2905660690556376,0,0.0040968134996413955,0.09983411711516828,9.0,1.0,327.0,0.15910495072553751,0.8462156771398748
74,0.645555853125611,0.6212342802447501,0.4479685753639614,0,0.0012945606130569658,0.1528168833346308,6.0,3.0,488.0,0.1982609339479907,0.6778281862545824
75,0.44193317802646503,0.36399810211094485,0.23965913974434838,0,0.0073116603882646646,0.06802483079531213,5.0,7.0,941.0,0.2086334643282735,0.2961252564774507
76,0.9965391842268321,0.9121626511374649,0.8395301008628471,0,0.022882813571608637,0.07123828911454769,3.0,2.0,375.0,0.021946909159286987,0.9266235445209642
77,0.4210157811698071,0.7946376248860512,0.4508497790587784,0,2.899344814351855e-05,0.16707159778769523,6.0,5.0,160.0,0.4292734630065758,0.35238876915259
78,0.8864133051249312,0.8865831919953059,0.8177656077255774,0,0.0001793754965640458,0.196076642827608,8.0,2.0,111.0,0.029843810077111614,0.5024418485268344
79,0.5771310180739112,0.36711655583504255,0.6736336835727053,0,0.003098928260908269,0.1976599544587126,7.0,3.0,664.0,0.34409789451302547,0.29049469108747616
80,0.42117624349689414,0.7482974840961513,0.798084863513275,0,0.0016981563006887024,0.11426208780420562,10.0,1.0,676.0,0.1699119177960422,0.7869133141211344
81,0.7900376655874505,0.8458086213434735,0.7175851190996794,0,0.020071447072394933,0.12052766328151357,7.0,7.0,871.0,0.02881034936779553,0.4202617290666346
82,0.34348647971859975,0.7522838431504549,0.3800747798765113,0,0.0012557560619313262,0.1677861330528825,3.0,5.0,952.0,0.14906911742105267,0.2960813554666629
83,0.5434390669111764,0.34167449477025513,0.24794738336660263,0,0.05106561597800804,0.15627435909320647,8.0,4.0,550.0,0.12389914837521493,0.06811572646033401
84,0.442754161819319,0.7806464050350524,0.7987620981284406,0,0.0053951860292393424,0.19886621368020696,10.0,5.0,644.0,0.9795134696335127,0.4194842440515894
85,0.9357079802804316,0.8182050992223853,0.5899705185935817,0,0.006634904841132161,0.1539132422573689,9.0,3.0,48.0,0.11742270326427107,0.1764420918512346
86,0.6043138545411565,0.524873101573641,0.8617405161944539,0,0.031158030715678242,0.14683687641432236,5.0,6.0,523.0,0.03237175741366216,0.9977828903441351
87,0.9491396611588968,0.39476833147380885,0.2856552511697771,0,0.010117111673353892,0.09616041626167159,3.0,6.0,285.0,0.13995270343474395,0.6156806548139275
88,0.3818797137984119,0.21992237650566043,0.7786401807020991,0,0.030074407772129424,0.17412871176646555,8.0,8.0,622.0,0.423387352437212,0.04548971573945443
89,0.3394369269391472,0.279183652303708,0.8452781666468671,0,0.0008583325621153723,0.12008813981478658,8.0,3.0,895.0,0.3629682977748261,0.46495278402720447
90,0.2021661185146426,0.704881734964924,0.3109148981707976,0,0.025394729389055674,0.10057129105924244,6.0,1.0,857.0,0.005419463231569777,0.8549662828034865
91,0.5891751153420747,0.7385935620766659,0.9177744726921946,0,0.0004324695378261365,0.17395114593070815,2.0,2.0,937.0,0.7198536851024093,0.3345141038738978
92,0.9981492601537061,0.67436258811515,0.7686269088379231,0,0.001816293064892248,0.08588682055486697,4.0,3.0,318.0,0.025156796612710627,0.16095327790470818
93,0.33014597417595654,0.20209124710685022,0.6465033983362085,0,0.00473750289203867,0.14852921882841968,2.0,1.0,433.0,0.7946448918560187,0.41763558519873395
94,0.3207312339761956,0.33864590984181064,0.23093844147491227,0,0.0163515206632302,0.08373559615780204,7.0,5.0,71.0,0.10382751701557513,0.20947305540397088
95,0.9369902901689326,0.3461183606745789,0.9061103031480491,0,0.0027792782715953743,0.17845109110375004,8.0,8.0,606.0,0.200316928904723,0.12289544299134074
96,0.6689133222693252,0.8556938087371683,0.9067205198780134,0,0.0039154657196012735,0.15072072424577157,2.0,2.0,431.0,0.1795776605993733,0.41022214411301944
97,0.3690914283706539,0.8200700461928426,0.7220911576261057,0,0.03039035216608144,0.14126636235132337,3.0,1.0,221.0,0.13694572167016025,0.48040748144368717
98,0.2053701109080897,0.3478515652100359,0.37139528799625743,0,0.018769789989505646,0.07887405968172834,8.0,5.0,923.0,0.2012524216911395,0.1576621718605487
99,0.48593799253761966,0.47840759229595575,0.5334516718626711,0,0.0021708097733865728,0.15776163444987013,5.0,3.0,471.0,0.1405932071837142,0.8046105098377482
100,0.4150187500680993,0.5293172168508751,0.730856075006156,0,0.0006947073000716855,0.13403777253639101,6.0,2.0,696.0,0.15545907061374836,0.26140434745921315
101,0.3451021104653418,0.20025134794450455,0.5507639740646858,0,0.014450389806043894,0.06468706946281583,5.0,5.0,919.0,0.3323693861984407,0.18862854886708125
102,0.3926283511191309,0.8194657958483991,0.6298217067907225,0,0.0003954830716029513,0.15576350943195139,4.0,1.0,548.0,0.09692712000786637,0.2205466501036036
103,0.9953171639944126,0.7500507686544812,0.3053644535800772,0,0.00030870778454650596,0.08009722188102159,2.0,6.0,447.0,0.11063399961275892,0.22367918723438654
104,0.21463140369033631,0.5980794903150383,0.2415761326812279,0,0.0007424206947866473,0.1999074594934333,3.0,2.0,746.0,0.36688876954921756,0.5769574715933032
105,0.2019417686783443,0.20041453020881533,0.5088320985458723,0,0.0012123257182144972,0.06516445600432473,10.0,6.0,457.0,0.06820624725232727,0.44622174299347445
106,0.47957828693371307,0.7125349713029141,0.20773277613616747,0,0.002129673784964623,0.19822583327940085,4.0,8.0,997.0,0.1599919769491605,0.4610290345531878
107,0.21908899193884332,0.5505720552331821,0.25237176932922345,0,0.004575380757886736,0.10417031531457441,9.0,8.0,229.0,0.19269829631564755,0.06846961883120606
108,0.7072492571142037,0.3771266438425991,0.5603330860312317,0,0.0015285486562757428,0.05682973145538163,7.0,8.0,455.0,0.7632906055758432,0.8430027632158138
109,0.23293945743160954,0.9674064115236924,0.889908174892692,0,0.003423047736442815,0.07040858687708657,10.0,2.0,645.0,0.038267720562923324,0.6986981464464298
110,0.5413330013559473,0.2265760054787542,0.21824745945404933,0,0.001079149439834063,0.13658505083793493,2.0,4.0,570.0,0.011968278435164556,0.4160984039162672
111,0.7059689599200938,0.6529871443955708,0.6929382715797563,0,0.0006812857237355355,0.061596126739591556,10.0,3.0,780.0,0.050386069935319515,0.6176038150149872
112,0.8488650519125758,0.9630755398713966,0.580056041139496,0,0.007148192905267553,0.1796329425300451,7.0,5.0,589.0,0.10682718712417305,0.4375758895042848
113,0.6667556686241767,0.7330427278154055,0.2934534962429771,0,0.03462727307777944,0.11969145524646205,5.0,8.0,20.0,0.08521463755343783,0.5581324039742955
114,0.34398188414174374,0.20892548582241544,0.946456173519609,0,0.06913122300785668,0.1133794404955926,6.0,1.0,30.0,0.013864203667086128,0.0792970609686313
115,0.266723332956495,0.7372774880078402,0.20155407521709934,0,0.00762326706856561,0.17900162749305076,7.0,2.0,409.0,0.46133102781038837,0.2412931361517745
116,0.8610378657108989,0.32440720362505304,0.8030522739241359,0,0.0013643980155569075,0.15796552208198336,3.0,8.0,322.0,0.09845644249975523,0.5703726894260934
117,0.4248728479450107,0.7128411560499659,0.8490677024715112,0,0.0015259368622534781,0.07026909081060714,4.0,2.0,373.0,0.23386949132214327,0.6833760856626536
118,0.8186873211745405,0.5261090409193059,0.8358888816486825,0,6.288970101082664e-05,0.09616337039250003,10.0,6.0,373.0,0.12765768340125436,0.5969245159741888
119,0.20319335648655856,0.9889182700932542,0.20043634811739086,0,0.007550084480911074,0.19034667953714485,6.0,7.0,627.0,0.0036107036366625073,0.8242288123225043
120,0.4386825793986735,0.91729156131235,0.6196469610578859,0,0.0015199224740817894,0.16637111790416267,4.0,7.0,549.0,0.0026867330609278523,0.8232144106693164
121,0.4489671396272438,0.3535218576696623,0.5691236082758708,0,0.00150512636571409,0.11838798978821102,7.0,5.0,952.0,0.7276981112865951,0.23835715695408677
122,0.8308090569717259,0.8992971526935435,0.21339115667677844,0,0.0021191174072254827,0.08700714520490596,8.0,5.0,773.0,0.7410785482820231,0.28299066476745544
123,0.5574854310125034,0.6688824803464897,0.6935753820888666,0,0.005742099048984511,0.17810085581488147,8.0,2.0,221.0,0.4508341810879141,0.9119558140343743
124,0.5712922524594211,0.738321040675523,0.8793758828577957,0,0.00048243943458283617,0.07019690390652757,7.0,5.0,504.0,0.2348416072078049,0.6434063906988265
125,0.9213934493391659,0.7145633776427405,0.6497325413287622,0,0.002126708653208919,0.1334080988495341,3.0,8.0,883.0,0.2862235895375544,0.520634789340194
126,0.9838630001952898,0.7102559904352378,0.5026715313594152,0,0.0016301751279026223,0.08809382287804184,9.0,5.0,89.0,0.09927193374380484,0.19889374549797764
127,0.909048295922269,0.936977897673595,0.6544030479822889,0,0.0028497387377389577,0.05841955999014027,7.0,8.0,252.0,0.5689174242046918,0.5303300859525707
128,0.4395504323652025,0.8632432428319976,0.44555703463378077,0,0.0033719610317738723,0.15750953489648012,5.0,2.0,908.0,0.029201793473160913,0.2728723394577999
129,0.45902315738802923,0.2952443095635722,0.7140479942457606,0,0.0018343712302222217,0.1847306443246795,7.0,2.0,575.0,0.2511609974766792,0.6478020147892745
130,0.6724647151154608,0.20133937644395888,0.21981901453599337,0,0.0004891801500027659,0.06202703170951908,4.0,3.0,797.0,0.2054332350126342,0.5691114856805659
131,0.28751519279738447,0.8260436066191863,0.27367317014201337,0,0.0005792789803865939,0.16154123367548587,8.0,1.0,379.0,0.3305916605016604,0.2915076447060587
132,0.2825903240351807,0.3383741132653402,0.9194728000177441,0,0.008335324901510188,0.13878790106072825,7.0,8.0,482.0,0.09802016471220992,0.44132452681651224
133,0.582573496345785,0.6474157574669102,0.3270137097320967,0,0.0010940535728066487,0.1725625405509585,9.0,1.0,355.0,0.28294506771862044,0.21881923202841497
134,0.9995910831875139,0.5619949259861557,0.8873559141988715,0,0.003160167235768886,0.18417149786239756,7.0,5.0,255.0,0.27066839767581097,0.14754536940215157
135,0.7867308766033969,0.667278196436322,0.880075769583462,0,0.00341574303245589,0.0701068576382149,5.0,5.0,487.0,0.4325218607462551,0.05416682471683929
136,0.8474265323939554,0.24420637447014498,0.5825799332835114,0,0.017755328403372874,0.10427076628284163,9.0,3.0,968.0,0.15289798612834582,0.5349969621985539
137,0.6778845594323246,0.9978702568130096,0.5707271901949442,0,0.00506715972387228,0.15140441233499513,5.0,3.0,568.0,0.48426635414938524,0.5587437877446052
138,0.3902545021206879,0.6102048972693668,0.9287144722561301,0,0.0008177507927053162,0.18872195059380423,7.0,6.0,196.0,0.3657223151887109,0.39365131372485185
139,0.908972906035317,0.8738098145970474,0.8530860670789557,0,0.001103223323820346,0.1495652860338328,3.0,2.0,355.0,0.26153701130331664,0.5807204304549436
140,0.2797239712519534,0.6419917391861901,0.6650311596930834,0,0.000675520415343217,0.18467431048383331,7.0,3.0,190.0,0.645726408331053,0.04146581068325722
141,0.22047632993527094,0.9969794586648884,0.640392696797104,0,1.2451192428360701e-05,0.0680707966353234,7.0,1.0,174.0,0.058780471045917715,0.4881890640779252
142,0.6717099277725058,0.7285372882899259,0.8663503747585799,0,0.0018970115612912605,0.08496788597852506,6.0,7.0,881.0,0.16024177669068226,0.11564578564461325
143,0.9930307352834001,0.3982830531734985,0.6212717887522872,0,0.0007297656681388466,0.18559821616606625,9.0,4.0,160.0,0.5588459194784778,0.5609627998515563
144,0.6918584982042155,0.24164341146580104,0.4161370555161572,0,0.045228124345895376,0.12383622625720853,7.0,6.0,816.0,0.7850215321103234,0.46425426035176265
145,0.6531161103185087,0.21554342505532278,0.8924039271067284,0,0.0019599613501469324,0.09392672567709051,7.0,8.0,686.0,0.2388539142677284,0.8464480508129087
146,0.5492704199007894,0.5244165825779591,0.6697332903813096,0,0.013154904029181257,0.14850244023757575,8.0,2.0,625.0,0.5021634045951389,0.18260056796092683
147,0.407837763922354,0.4913584702803738,0.9952436660548505,0,0.0038835251642465735,0.0915137849185591,7.0,7.0,566.0,0.2536341325082789,0.2864533741042906
148,0.7183664904344262,0.2638025293424889,0.6081230339264847,0,0.03318030610799805,0.14237689371076123,5.0,3.0,329.0,0.6299422994768058,0.36555716242053005
149,0.29206320967592236,0.2652676849663826,0.6043216238377174,0,0.0008462508864542796,0.17667718925107306,6.0,8.0,925.0,0.4136260979001961,0.5903145013612859
150,0.5428586574686896,0.23251079440335143,0.8200075612298968,0,0.0012217281632104712,0.17507133582773762,10.0,7.0,40.0,0.013547306469950289,0.5834747391316423
151,0.9719847799787612,0.9241948132799689,0.7346533513758406,0,0.003612901313305729,0.07040293995456963,8.0,4.0,927.0,0.9521654895077454,0.4287254401428851
152,0.46278647351953095,0.7439243646481242,0.3637838284931294,0,0.00393435756990306,0.1756487659724119,4.0,8.0,860.0,0.018103845659435326,0.8664815945969602
153,0.34922139187137585,0.20732624175373726,0.3743792954880685,0,0.0007236110008475732,0.13622865404787854,9.0,2.0,520.0,0.43718144959807187,0.5645569591427959
154,0.5535691652569197,0.23692468588848314,0.38003411382991925,0,0.0012517771463055475,0.12542273620162084,5.0,5.0,311.0,0.09451497097739844,0.8439654318934285
155,0.9943675324668184,0.6321300628028585,0.2189231828343846,0,0.004382347668693091,0.15360981983429678,10.0,2.0,131.0,0.2580155883081912,0.0984286002750461
156,0.3378523333573581,0.6564035640169692,0.9825941706425979,0,0.040153162343761636,0.18044606719014408,10.0,1.0,364.0,0.026946967640064323,0.7391979275343277
157,0.20477948751930417,0.3957773772365024,0.9873741865037317,0,0.02016345841676374,0.13151973047714577,5.0,3.0,578.0,0.23011363865599802,0.25207564379174074
158,0.2776809304118434,0.8381081785119044,0.8848095157275104,0,1.5199466220234214e-05,0.09627958118727882,2.0,8.0,221.0,0.12251611093995368,0.2574724539820423
159,0.6791508813243975,0.4766303383449565,0.30518951587310184,0,0.008497315119733355,0.11305289672330404,6.0,5.0,259.0,0.3993049106003874,0.5302874933680779
160,0.7467166888354524,0.22073345327992255,0.6722003951078463,0,0.00011737126734405549,0.0886214585248128,8.0,4.0,770.0,0.1630693652991214,0.391806017802995
161,0.2504447433152355,0.8639702720822566,0.8646693273411754,0,0.0007211826095484125,0.15410261334920508,5.0,7.0,531.0,0.43911839371595873,0.6245043337978042
162,0.9980836169549392,0.9976996700515671,0.49836586197609056,0,0.015406020313548319,0.086843882299522,5.0,7.0,914.0,0.00013842335251523785,0.47363030896732694
163,0.7990420103516787,0.7711770938994253,0.7202286956558763,0,0.0011945454681078784,0.05039421911859194,4.0,8.0,654.0,0.00441182227120443,0.20595096103689786
164,0.5169323474524918,0.9832629886395291,0.6165190545375341,0,0.00046681640647289733,0.11286960460467867,9.0,6.0,105.0,0.3576619246524724,0.5003073168070274
165,0.6633391302753426,0.34267419109749836,0.6603625600337248,0,0.002920491071614073,0.1096436572289161,8.0,6.0,301.0,0.1157985953569024,0.23104286048240352
166,0.5681954977070038,0.8748391099550725,0.3861708499294106,0,0.00440552810721361,0.1400334731278204,6.0,7.0,659.0,0.06837222500321452,0.9637199067144644
167,0.8488016020993391,0.4350645307569812,0.5081778414463798,0,0.003602376077022921,0.1106265032396357,5.0,6.0,229.0,0.374459817336817,0.4721694163379245
168,0.7305396841395708,0.686432629883041,0.46036692670063584,0,0.0018492130753354763,0.088779559155957,4.0,7.0,767.0,0.06836464717103952,0.003969951448325126
169,0.983928084729348,0.7699795124571783,0.3388512150092904,0,0.0003026361042051118,0.15865598910822534,10.0,4.0,159.0,0.48867404519464236,0.005111844180850783
170,0.8307595562060331,0.7858225761341344,0.9651547058928082,0,0.0016881415368139308,0.15092767352584313,7.0,5.0,169.0,0.09687102649045501,0.2708816827242998
171,0.21412706986389257,0.30542597675197797,0.543674762540895,0,0.0024378381885415785,0.11509915166622872,6.0,3.0,497.0,0.270809456603401,0.11618375728451534
172,0.8177879733192089,0.569101236327423,0.8572967133785886,0,0.00019247029881780506,0.055116770886773636,10.0,6.0,370.0,0.10093829697661003,0.7569193811386812
