,colsample_bylevel,colsample_bynode,colsample_bytree,estimator,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda
24,0.3837813662655971,0.9927593048529625,0.22068199432637492,0,0.0023716443025701226,0.19128330507272415,10.0,1.0,19.0,0.07920976216153361,0.7621565665987944
25,0.8641332684749332,0.8264633220836951,0.4174877917683327,0,0.0004651008333947937,0.06078449833712804,3.0,7.0,199.0,0.25188441840577586,0.24811845089835005
26,0.481671554179403,0.49572158636032665,0.6853046596848978,0,0.014200301851036934,0.12907408545793062,8.0,2.0,252.0,0.13642431546416967,0.5137675445028664
27,0.7873554551219449,0.5199408369947522,0.7798630688872219,0,0.03780226270992826,0.16023652594094842,3.0,5.0,601.0,0.4514278446262704,0.5235162306440616
28,0.6580612288330392,0.5164999085778366,0.7195694495746142,0,0.0015096638188174122,0.07514012944631254,8.0,3.0,804.0,0.898346832098523,0.26059359206573085
29,0.33505110782202047,0.20371484549078656,0.5658276745994131,0,0.08113522199111807,0.0747705454750166,10.0,3.0,198.0,0.00644020387783234,0.47395436715808226
30,0.6702951296233828,0.2895221371443387,0.5379313033255831,0,0.0011919930968655647,0.11996969079678506,4.0,4.0,514.0,0.9907828048522669,0.09659595855743103
31,0.21119673059549515,0.9872886625034604,0.3490905250165335,0,0.0010826793988034655,0.056234609369375965,5.0,3.0,266.0,0.45599551870009897,0.6444416396500241
32,0.5889407839609804,0.5566991651692459,0.4367340805814607,0,0.000852688717982314,0.19732184315977283,6.0,3.0,548.0,0.349965955430909,0.6058312537646938
33,0.20680255801722616,0.7828475984485497,0.9717653986877045,0,0.004960220569629998,0.17725105788089912,5.0,8.0,549.0,0.08690320934000104,0.5381857904018192
34,0.6817513513110758,0.3791698456708492,0.7276539078209714,0,0.026168632535929208,0.06653144544659705,5.0,4.0,455.0,0.09562036886388309,0.14536857785079843
35,0.20902552374846656,0.40256278916890365,0.5021405560553185,0,0.002593119486804891,0.11052111786357621,2.0,8.0,635.0,0.10154847965138364,0.35664926429017
36,0.660930274320657,0.9767259138253428,0.6551653111496081,0,0.0009085600692857812,0.09062047633817082,3.0,6.0,992.0,0.46502858814348363,0.5852395853214174
37,0.3304938954446323,0.5194472994985222,0.8915915270003839,0,0.002285236554828419,0.1572306381419678,4.0,8.0,150.0,0.0641998424671006,0.4526926318700647
38,0.3422482560114308,0.7743615670959667,0.24888922126959018,0,0.0049908406255426705,0.14225921192579666,3.0,3.0,636.0,0.41527989929411946,0.907741530041048
39,0.6896005457926024,0.5375071888659388,0.8790521639141988,0,0.008246286197725439,0.16413446926249453,5.0,5.0,298.0,0.35324519148308564,0.9587739352731821
40,0.6751837066226776,0.5801808560016866,0.6324338144644837,0,0.0011772258005525778,0.07550157473001318,9.0,5.0,312.0,0.12027845295572057,0.7518625450503359
41,0.7275768051020184,0.5660807959402572,0.734566273920846,0,1.577453349469989e-05,0.05082815272529114,9.0,2.0,387.0,0.26047078748298735,0.6807733092168325
42,0.7607157125439158,0.6038477501025968,0.6352490749249863,0,0.03984081211734911,0.18461249465789456,10.0,7.0,910.0,0.32380544310133125,0.1112212404321613
43,0.3931740109750088,0.24792369207252657,0.9154328561914755,0,0.00131666584534057,0.1502079129994802,8.0,2.0,858.0,0.43989093728125406,0.4327216498614184
44,0.8580745900698133,0.5486522391976522,0.8089676116098627,0,0.002923933389659322,0.19205153364718236,10.0,7.0,235.0,0.17933219211633972,0.2263483398262094
45,0.20060644881232803,0.5285410676084304,0.45965026643741314,0,0.0038258293454561665,0.19831021402792334,3.0,2.0,825.0,0.63588461763244,0.572983592591209
46,0.7794145392098046,0.369983900942902,0.9455258384190594,0,0.0006605898715659748,0.09288712364723972,2.0,6.0,829.0,0.0725763751802232,0.14848791905507397
47,0.6139343377172951,0.24649480576066288,0.23461646461314686,0,0.004780017191354601,0.1784669663722697,5.0,7.0,574.0,0.24411806657655127,0.16526327708397165
48,0.9008385438750214,0.3564022700919718,0.92519954498457,0,0.00610473130390405,0.05078418176523039,5.0,6.0,377.0,0.3952233015566813,0.20381638728463006
49,0.21733508101278023,0.9204677801477559,0.7484374997574916,0,0.003459791300791039,0.17747643709348207,10.0,1.0,133.0,0.0020560885263731787,0.44271508883188143
50,0.7090540043922218,0.5775191931602331,0.862047182659708,0,0.003051047305928434,0.06342196937973675,3.0,6.0,581.0,0.0005343249603149813,0.05728136022354091
51,0.8526993386333195,0.9703919325883279,0.7505091399089181,0,0.02179537645294845,0.1481593221485963,6.0,4.0,843.0,0.20948937957198632,0.6497047749664341
52,0.3046970064450233,0.20810295565199158,0.9427690113546563,0,0.027640342446238295,0.18575901080112378,10.0,1.0,198.0,0.07601612392720103,0.8694260166279478
53,0.9833341751152318,0.6230088931456174,0.437682401955399,0,0.0025453050460847726,0.13150721493684106,7.0,7.0,815.0,0.013015620655298245,0.28749722156213836
54,0.8240595961019309,0.2026033367514043,0.27600678534556106,0,0.014702686614416066,0.19913008669161822,3.0,4.0,956.0,0.018014223465366852,0.7001935326948951
55,0.6974693141812569,0.9870474369803548,0.5447565008536603,0,0.001017614043910744,0.1270110173123557,7.0,1.0,242.0,0.08277945193717207,0.308195481953897
56,0.8300863599168398,0.7436952672818073,0.31672488003855254,0,0.00465734919610009,0.0940229557812845,2.0,5.0,53.0,0.31242534123776666,0.578808107971779
57,0.4505673849839277,0.5108836418674311,0.23996441872877877,0,0.010803278161579132,0.06803478937772504,5.0,4.0,191.0,0.6997407679087233,0.4031687910436451
58,0.6945711587437113,0.507630595643025,0.5712734613086015,0,0.003955887109231809,0.09844215106038305,8.0,6.0,808.0,0.4545620667570038,0.5469528436949431
59,0.8624633741529906,0.7239036823759523,0.8183640013206084,0,0.0032981350489099804,0.1073078139080347,4.0,3.0,940.0,0.147437104452914,0.12303749511154029
60,0.4762522120552614,0.8111450956643715,0.9141973016485905,0,0.0015839831307146095,0.18124380256690534,5.0,7.0,962.0,0.0862356418687491,0.4906057233664221
61,0.21886063427118332,0.829271910791255,0.3337596029398595,0,0.00019811387225262102,0.14552518785663382,7.0,3.0,882.0,0.05917844450479161,0.4411585590125702
62,0.8663039470468842,0.28359850584704516,0.8569440095499705,0,0.0032133627268274706,0.1384394886311924,10.0,2.0,251.0,0.23234035574303236,0.7381450181750582
63,0.805456918586937,0.6174051368224027,0.7558879205650519,0,0.00311058436805808,0.17328976882960462,8.0,1.0,801.0,0.055655124686456836,0.28580842888021335
64,0.8999986399072879,0.9996806447056863,0.9786369182851979,0,0.0008125572271932609,0.05505483463672493,5.0,5.0,913.0,0.22528163227692327,0.9400304190856533
65,0.7383873883074056,0.20939694326855152,0.7553038341468918,0,0.0016272060657828023,0.11035221150144724,3.0,2.0,213.0,0.0011114287405751822,0.7968136906569887
66,0.36474499499434576,0.21139671636945753,0.39010262929037126,0,0.0006277741218843251,0.09882278642194815,8.0,6.0,328.0,0.23873908936428492,0.03537056897946711
67,0.45604168128139144,0.9650274939649279,0.31195973651088116,0,0.0013364293394701838,0.10755790770520943,4.0,1.0,556.0,0.07301422567942295,0.049281550942739165
68,0.5644988649773448,0.4361125721857576,0.7318647850567033,0,0.001800712455881849,0.1778636778650966,5.0,8.0,303.0,0.005482741805412811,0.40821323254325864
69,0.739745730000847,0.47004498318682486,0.7888596206457648,0,5.087627638210258e-05,0.06480005192473992,9.0,2.0,186.0,0.8245520235547288,0.32866126387698075
70,0.24716479737099822,0.43356027607328906,0.9256781321683509,0,0.0002971201515389807,0.14758455015609612,9.0,6.0,885.0,0.4426248641676824,0.29357971294496726
71,0.25300168242106913,0.5035124545432601,0.7397143917096364,0,0.020789699385789957,0.14698298356926306,5.0,4.0,427.0,0.6902510774538475,0.7599203878110967
72,0.2297593318472146,0.810568148053294,0.6677058636847574,0,0.00048312506178506713,0.14274663289841674,8.0,1.0,124.0,0.4347520518458426,0.31540316730941365
73,0.6511493731646729,0.32050966461477226,0.20807426692272402,0,0.06798109279611803,0.10907927193350216,3.0,5.0,396.0,0.20812531880362006,0.9319192012614723
74,0.40384249872751377,0.6486669922146285,0.9184866700796686,0,0.0019626208402138343,0.16474807068104524,5.0,2.0,15.0,0.24018981208281204,0.38007488183970306
75,0.3726181199783329,0.2036525238297724,0.516011891708852,0,0.0008741265807000096,0.11853051236505201,4.0,5.0,438.0,0.04396437558833379,0.8893760816796404
76,0.48930980560171505,0.20910211163952602,0.23581892088517947,0,0.0022789476348380093,0.17669175374201535,9.0,3.0,583.0,0.08857868805666824,0.34142105324160144
77,0.6534230619022041,0.6288632132024903,0.8971564168294631,0,0.003382406770841175,0.150688357695674,5.0,1.0,501.0,0.3329294169648521,0.532690097638863
78,0.7393651691475844,0.85362514735177,0.9977168877396637,0,0.011866811247817402,0.131330842057233,4.0,5.0,338.0,0.0027082685203933046,0.33299836828414375
79,0.5261842082770813,0.22431780043565297,0.23801404146027622,0,0.0016941134852063722,0.09335993364360579,7.0,6.0,785.0,0.24181122442149802,0.35446732316673946
80,0.2960185849650072,0.23318493977391244,0.5502287378228715,0,0.004890803329656589,0.07810069439188988,6.0,7.0,637.0,0.04957118806994669,0.6770437682657008
81,0.9138137282553161,0.5807063679368868,0.7617518318444627,0,0.003353155561517146,0.14637229998091442,9.0,2.0,906.0,0.12587337061644488,0.03418590592365206
82,0.906648714759261,0.8530903658362767,0.762391262935384,0,2.8621415310584042e-05,0.07816685400824411,7.0,4.0,707.0,0.01076145098510488,0.6435041563354202
83,0.23655986850113586,0.5520821107784718,0.2010633314995099,0,0.030331226473946427,0.19982134496137005,4.0,3.0,828.0,0.043227922389480936,0.2222646080699925
84,0.4277148132136155,0.3878230410518181,0.9116017679545766,0,0.01137155999351168,0.1774566467967246,7.0,1.0,462.0,0.10228229030607229,0.1144997437775428
85,0.49155182954119403,0.25449622052933185,0.8146683985747382,0,0.011115320114526706,0.13776860700281388,3.0,4.0,407.0,0.17887855763288676,0.8863009772246692
86,0.8402389158310418,0.9984844392204866,0.6199685017980623,0,0.0011190055759457036,0.1905290119971676,3.0,3.0,868.0,0.4725944595497016,0.2278360085093581
87,0.9932035290773429,0.9477287286220549,0.9915823931407607,0,0.0027652391802551746,0.13391009435506868,6.0,7.0,791.0,0.020153888401619066,0.5307746379829343
88,0.6773362506718167,0.2981264585778593,0.4284009847262737,0,0.0075954270170217955,0.16141272940172877,3.0,7.0,255.0,0.019576944408647823,0.4344510455762301
89,0.24016354896212777,0.5309284463357752,0.3741657775759243,0,0.06439397307902918,0.10595806759605068,10.0,6.0,103.0,0.08514831802355868,0.37850820501110305
90,0.2795937707322564,0.8227236427367164,0.9349735081124906,0,0.12567760690484245,0.19392071276349349,9.0,3.0,70.0,0.545271882723559,0.0750347360315147
91,0.8159080796682358,0.5177371409736211,0.47377574031211,0,0.0014362244809217883,0.11337051566115751,5.0,8.0,460.0,0.30558785035535985,0.3734690737979387
92,0.25409847066208113,0.3898535504669238,0.4735201074878318,0,0.05076094535719097,0.06745834195138044,7.0,8.0,503.0,0.11826220719148109,0.860526450032805
93,0.2951741801374571,0.5327497139893884,0.7218682488513487,0,0.000428788476257414,0.059172421709144066,4.0,3.0,326.0,0.023384397047111177,0.29033706261033587
94,0.4703075562496423,0.2011380945779139,0.5417902278576184,0,0.05065686297645661,0.19053286251180238,5.0,4.0,720.0,0.3204089141072855,0.5389809956181012
95,0.5141660559421327,0.5528661150628391,0.8519306288630895,0,0.0006929992100841989,0.12143656151047441,8.0,6.0,929.0,0.9702622636481688,0.6633225164081902
96,0.8410503481656048,0.7361858494642513,0.49408454227572746,0,0.0013734207520642925,0.11408911843122768,9.0,5.0,127.0,0.3078519368486521,0.929115080158651
97,0.3467946415992913,0.5353991907825747,0.7203145352650855,0,0.047464089053344614,0.17994897860469533,9.0,7.0,469.0,0.12793974664431537,0.2194718440414355
98,0.5532536252475091,0.6823900797093365,0.8357948622192685,0,0.0014419730917105704,0.16439768578017747,6.0,4.0,684.0,0.16736508906487851,0.6262780630762214
99,0.6386174816677487,0.956198420123997,0.5478321529426905,0,0.00844995853576662,0.1988248522038196,6.0,6.0,529.0,0.3918960376362567,0.8728720816513299
100,0.991279897862601,0.684674034435983,0.742365895112131,0,0.003185633876908567,0.06680252513591117,5.0,3.0,448.0,0.034677133170284646,0.969315310702185
101,0.4202035946704531,0.5501628756338037,0.6172854884953415,0,0.0017527582775113733,0.06653325452190186,5.0,7.0,894.0,0.6443917487149208,0.572528815125913
102,0.6043395505535087,0.8476758635412412,0.8573050741911983,0,0.0029437158735187985,0.1886033063691261,9.0,5.0,341.0,0.5130791596652797,0.8157654492953738
103,0.36047354309497914,0.31031798891274215,0.42826818312128756,0,0.01471500166206223,0.17205167621608505,9.0,5.0,721.0,0.26978793235032933,0.6534853240036891
104,0.5692907195239517,0.5145725920015221,0.415162791566156,0,0.004363022344412215,0.18093366271552946,6.0,6.0,934.0,0.3542380220335152,0.10024121992498825
105,0.8388196363914978,0.35776607985915054,0.27226748090902686,0,0.0002921449445888065,0.13050951146450274,7.0,1.0,55.0,0.17080982171478468,0.4037194566003962
106,0.7332903578728913,0.21895351977474095,0.5507509397775874,0,0.033841166403616195,0.08634811203427611,10.0,1.0,739.0,0.2137002468658704,0.10426544952836497
107,0.66192007174749,0.22701163864012358,0.5450386655603598,0,0.0006139125216548816,0.1600714010267386,10.0,6.0,623.0,0.28941962386378917,0.6671350527545514
108,0.8477076026004798,0.4273160778950875,0.9489507220017704,0,0.0005060796466833163,0.11237567318952252,7.0,7.0,439.0,0.1586207809051933,0.3657497637588022
109,0.7995492248234825,0.6117257645068851,0.3446610329664697,0,0.06405213662741013,0.1746586847707952,4.0,4.0,77.0,0.007177327849150039,0.2920971476680043
110,0.4953253664849922,0.35125235656928055,0.7013875917019443,0,0.22694947519274794,0.17548748494198596,3.0,6.0,217.0,0.1219244965313162,0.40650518320600065
111,0.4748916109345977,0.5384629735369414,0.6466296028836631,0,0.002611855436180873,0.1154877587717061,5.0,4.0,961.0,0.41914771984365956,0.45246276413896425
112,0.33252118358597593,0.532220018441077,0.5798432170385082,0,0.0015081666131201953,0.11189753338218839,4.0,6.0,587.0,0.06929829583611116,0.8720888101680472
113,0.20069964032624488,0.28648877247596855,0.3409183732573362,0,0.00014851213510005848,0.17633101935038523,4.0,8.0,371.0,0.6517836307549254,0.0004688120415536762
114,0.5053684166311593,0.27021285198234696,0.2736729471760298,0,0.002926880491729023,0.1949950676639941,4.0,2.0,195.0,0.3649591944169627,0.8220221975205569
115,0.6965379239251916,0.7366498388553291,0.2641265048576048,0,0.0016117793687716636,0.056695391329431716,6.0,3.0,892.0,0.4410177375325528,0.2457207797212289
116,0.8311340363878139,0.4172796641811968,0.7568530704267316,0,0.019693107222388526,0.10738792345718257,7.0,7.0,717.0,0.02521753098029106,0.4124159130538396
117,0.8191657904005624,0.9706573672965272,0.5247801556221521,0,0.004192335728355057,0.17359469812261138,5.0,8.0,654.0,0.9213088518212319,0.12709509803062724
118,0.7043752160339009,0.5618612275799287,0.3097496573055181,0,0.005675810012472124,0.08751122630824944,2.0,1.0,879.0,0.03207412051761503,0.9114195941048229
119,0.7851257127241569,0.6787470341826531,0.3428062245155894,0,0.004120787139204579,0.1806890193420633,6.0,2.0,578.0,0.2646929702343268,0.3824055199776605
120,0.7678584015812133,0.37937281616335805,0.8393440510425789,0,0.00017546236561990364,0.1683200727650719,3.0,4.0,726.0,0.24245177536292767,0.32957831206839794
121,0.3822433079616837,0.251553551610443,0.6258789770091653,0,0.0008644942806823376,0.05020038028221608,9.0,2.0,807.0,0.34677898680477826,0.07325647417765502
122,0.7883251158723019,0.5580675214440043,0.8469217903940772,0,0.027765012381426965,0.09819040784109515,8.0,3.0,638.0,0.22840477652683627,0.5747446006740395
123,0.4929721762500553,0.47333800805365994,0.4931083752074521,0,0.00035970953003113156,0.19919682865654922,10.0,7.0,802.0,0.2785184459834792,0.7826655526772541
124,0.9470304538859614,0.776615116439102,0.7898354214838519,0,0.0001114621191230427,0.19909604694254746,9.0,5.0,966.0,0.3518481910375262,0.6757035433183083
125,0.7492338717513614,0.997508185390618,0.8906185610815577,0,0.0038042552720908185,0.1496406168623791,4.0,6.0,988.0,0.2132125760938481,0.020042558932274048
126,0.8426944351032383,0.983327165973503,0.4012815527755843,0,5.9257432315419634e-05,0.14124588408735442,7.0,4.0,416.0,0.0565303012028775,0.7791279870653185
127,0.5593346272537192,0.3702412516379315,0.9276205613011832,0,0.00020260366857269638,0.08692972577115556,8.0,5.0,356.0,0.47274133389750383,0.5507061508141643
128,0.7444490373254348,0.8493489313866456,0.4351312784638237,0,0.0029727328115797553,0.14502176947364445,7.0,5.0,672.0,0.6707303537297773,0.7210148604165323
129,0.6521339149336913,0.3573415058971289,0.8114410684306456,0,0.0006587980512462518,0.18132024050392218,6.0,7.0,809.0,0.4015327332274874,0.5105951761685135
130,0.40888713687082057,0.5795687748164445,0.6187682347444637,0,0.002117242195615515,0.1122854151001676,8.0,6.0,251.0,0.3146391071366823,0.6282527024098411
131,0.26121539436399693,0.21927469285235376,0.7724633016309701,0,0.004434967819300695,0.1499157999432822,2.0,4.0,227.0,0.15384470492158203,0.047046315225845695
132,0.8009372493234473,0.2132169501503307,0.6841489673789949,0,0.02119594240539487,0.19320061202283406,10.0,3.0,558.0,0.1440410349131718,0.16001713720688102
133,0.6150262690657048,0.5969093558962241,0.6486672054628903,0,0.08173436700269655,0.10414782302323188,6.0,5.0,258.0,0.15783435414383182,0.5890017412268171
134,0.5832890468560725,0.3784561344201829,0.5835190190754922,0,0.0062853184742196755,0.13963215184137975,2.0,8.0,446.0,0.024846252734743113,0.7698450833689999
135,0.2298587461899939,0.38389365146636156,0.31702394606742784,0,0.01871071677426054,0.05255734928827363,3.0,1.0,990.0,0.3492367075106518,0.407057957041703
136,0.8469704997800951,0.2917549992853529,0.36030475816793894,0,0.00021171999379016905,0.1065308172239253,6.0,8.0,929.0,0.11131151079425423,0.8977121039533125
137,0.5625900547501014,0.7883597803700242,0.5315343185662957,0,0.007234219992020361,0.16368048241156094,7.0,8.0,257.0,0.6826480844184064,0.1029507995094413
138,0.44851679585595927,0.21365358101864274,0.21792394857855452,0,0.002360193147335477,0.11223811338297755,9.0,8.0,548.0,0.30741734400224596,0.23487979233617376
139,0.4507035564898321,0.3480544235643792,0.6031135025416099,0,0.02916810266069224,0.19596146540137627,9.0,2.0,316.0,0.16573662411020085,0.999810414017771
140,0.3510003914473411,0.977963869998478,0.3155487099638362,0,0.07901672978242681,0.19743698161624323,2.0,4.0,553.0,0.09023464989033379,0.19246679755619006
141,0.7915771689717409,0.3990515706603689,0.4798205870766686,0,0.003564208949196482,0.14038626432718612,4.0,5.0,658.0,0.24203733003384162,0.9156757964872504
142,0.2697663260954294,0.2226627894394041,0.4121447038140051,0,0.0026250217940244,0.18844450514439842,7.0,1.0,519.0,0.6448519896846655,0.2120196517615847
143,0.5323492558717566,0.7906104081159835,0.24066523299946302,0,0.005116281545905835,0.051959965491238644,10.0,1.0,429.0,0.3011715607502097,0.40028676017121967
144,0.8325702000720471,0.8510583025308592,0.3893107598602748,0,0.00016794444910312942,0.13281648906779614,6.0,5.0,189.0,0.13759873859467664,0.37648935639185765
145,0.3338935247028559,0.4236777462244262,0.3039792895565208,0,0.00309171777601485,0.0622849721506738,9.0,7.0,679.0,0.07397071129364668,0.17736593900523756
146,0.2793521240570624,0.3733298845975607,0.5134621561565209,0,0.0020583407345458344,0.07871583564072562,4.0,1.0,96.0,0.084155627201588,0.5836136541118149
147,0.20118731185183802,0.20199021138535905,0.48146868350137173,0,0.023722262130385773,0.14671467411407332,2.0,2.0,514.0,0.38782168510219356,0.7396851812529498
148,0.32925215286578435,0.8321350815531552,0.5496552945401942,0,0.006896503875909042,0.1615707001044022,10.0,1.0,449.0,0.12517058536619322,0.01548308355458283
149,0.2034622545397206,0.4637236139091865,0.26418446935650436,0,0.024960536901698943,0.15834811163876986,4.0,8.0,954.0,0.04835652190872891,0.0236253392985864
150,0.6950896093149586,0.8031845189473615,0.7402621749003053,0,0.002085567032284165,0.15119915065636355,9.0,3.0,177.0,0.4691589034562621,0.3884490321444676
151,0.9241560858450665,0.31877268322253743,0.364231992190868,0,0.030853283297847076,0.16905463786689018,6.0,4.0,927.0,0.4618950702013619,0.9238839469614937
152,0.27476980618160773,0.7059682593240534,0.5417255860503487,0,0.006888883783618911,0.13950642316081424,9.0,5.0,601.0,0.0030288459396218825,0.9048327850820583
153,0.2745888223413785,0.4320264160186622,0.20807748587847139,0,0.006731206275011406,0.07085397343068559,9.0,6.0,713.0,0.21260929061387135,0.7175841958715231
154,0.5349343849223651,0.27133675085396186,0.31592943469751505,0,0.0008997422426111051,0.14408253043532418,5.0,5.0,545.0,0.12379700638358193,0.459167885176527
155,0.7659184756929405,0.23657429723795997,0.5361680743121547,0,0.002195114318909667,0.07463210276794602,3.0,3.0,595.0,0.11870275755617585,0.5148321440229127
156,0.6388713671939077,0.5069898438045312,0.40448596977134965,0,0.0003420183797900574,0.13867627022426357,3.0,6.0,767.0,0.17355736267080885,0.7202168663025286
157,0.8245252629009713,0.7392294562781574,0.8706790731998146,0,0.0018460859010567105,0.18182657365558003,10.0,3.0,551.0,0.07188806026525793,0.7656659506669031
158,0.8499804561856448,0.9119293019603113,0.707398543617616,0,0.0024839153230547,0.13578394380046582,7.0,5.0,818.0,0.713222933918449,0.09915825465262539
159,0.3371413466260572,0.33152623435524814,0.3018223841754151,0,0.03893207021749731,0.1422960111428338,5.0,1.0,172.0,0.6749609876618297,0.15551115680955774
160,0.25551541790975035,0.4851302249485637,0.5692967639840847,0,0.0034939591496729724,0.15871822551135356,9.0,5.0,637.0,0.6373177974175496,0.28880698075246397
161,0.8369970725441385,0.7941945080996885,0.774964306846135,0,0.003862350238931816,0.08809425270924166,10.0,2.0,622.0,0.02145074191545676,0.9969220931032216
162,0.7795416504528079,0.4904527810041884,0.296731907919946,0,0.001115138545761278,0.1392368887612659,6.0,1.0,132.0,0.027597559069973465,0.12365202004890471
163,0.2789217330565593,0.8138580181029889,0.2505503356048907,0,0.001187992237909094,0.13582392443384605,5.0,3.0,402.0,0.15370307653863938,0.5180977611784958
164,0.894600806469931,0.8036316017603826,0.3923995920268646,0,0.03420696520528178,0.15033360301644624,3.0,8.0,132.0,0.019307852113292834,0.4493817863436415
165,0.34533414167576226,0.20101967436089815,0.8500423088971811,0,0.0029849111505615214,0.0698917319750009,7.0,5.0,417.0,0.009109055082095538,0.29577611827331085
166,0.7523017154726048,0.9669198258468106,0.33153013215417526,0,0.0038077762304828105,0.17493594007760382,5.0,1.0,846.0,0.37093037031668563,0.17176883198899418
167,0.5370437627379232,0.20856093843621504,0.967613437929963,0,0.006972976739084952,0.11200542147614942,6.0,8.0,691.0,0.7488763680836757,0.16056309024386906
168,0.6634763818715228,0.9791568451431498,0.7066911996063812,0,0.001763816604937216,0.13739184727804815,6.0,3.0,561.0,0.5363109159109867,0.9869076743748902
169,0.6286620339609066,0.7560105082562184,0.5009686085027867,0,0.0004952188470899593,0.051486710875966187,5.0,2.0,818.0,0.4828964369736757,0.001296556918791797
170,0.8026906689863901,0.20791294164671686,0.3073084229643521,0,0.013425778822670056,0.10303967833368949,7.0,5.0,485.0,0.09451746689463761,0.39321167250942984
171,0.4746244172423841,0.8931961622165387,0.7128471486501252,0,0.01753254428254682,0.12744106091752264,7.0,2.0,329.0,0.02086934003535601,0.000770881179022645
172,0.6470886750170607,0.5692310283082336,0.6568984340880948,0,0.0024303890898532475,0.10639641264601597,7.0,1.0,888.0,0.07222296768878292,0.45406810926042546
173,0.4915909904377423,0.7226422552483998,0.8422728992220732,0,0.000862719660386679,0.13338295713159476,10.0,1.0,280.0,0.5083017772459957,0.13167906252896053
174,0.5598634998615151,0.6228128080000112,0.3035205293823219,0,0.0038697420757803306,0.1558214716179632,7.0,2.0,907.0,0.5652755139135446,0.6409767858950345
