Date,Predict,Expected
2013-08-02,39.18259630471828,39.97
2013-08-13,38.97282401061447,37.355
2013-08-27,38.19640257531127,39.975
2013-09-06,40.40988496273092,41.53
2013-09-17,42.08329795194524,41.72
2013-09-26,41.50211322486834,41.35
2013-10-08,42.840691482305566,43.309
2013-10-18,42.946389031836866,43.135
2013-10-29,42.46452658317984,41.25
2013-11-07,41.59041904243827,42.625
2013-11-18,42.27745181703989,41.92
2013-11-27,41.897054455539504,42.0
2013-12-09,41.57542188784028,41.3
2013-12-18,40.93006616418353,41.48
2013-12-30,40.45707858988963,40.27
2014-01-10,40.020072160575246,40.26
2014-01-22,38.73205020117499,37.86
2014-02-04,38.469728453818085,39.18
2014-02-13,39.12266248845679,38.98
2014-02-25,39.49037261152012,40.03
2014-03-06,39.11719807637897,38.87
2014-03-17,39.306140499276694,39.9
2014-03-26,40.57480081600149,41.3
2014-04-04,41.695215068569894,41.11
2014-04-15,41.53480265490485,40.82
2014-04-25,41.243269338502884,41.62
2014-05-09,42.381061762778046,42.59
2014-05-20,42.86489598095192,42.55
2014-05-30,43.40650070850314,43.59
2014-06-12,43.65403757157885,43.47
2014-06-23,43.4741550135335,43.9
2014-07-02,44.03471830621404,44.23
2014-07-14,44.24536094485341,44.76
2014-07-23,44.417871084523284,44.06
2014-08-01,44.138897580281935,44.32
2014-08-12,44.78794518035767,44.75
2014-08-22,45.0741555407588,45.58
2014-09-03,45.03002051565439,43.79
2014-09-12,43.83059790378739,42.56
2014-09-23,41.71135089973944,40.93
2014-10-02,41.51171130084778,40.64
2014-10-15,40.604364665476844,41.02
2014-10-24,41.63402893492272,41.84
2014-11-04,41.44061963005818,41.1
2014-11-13,41.68048449939492,42.09
2014-11-24,41.16686229481123,40.96
2014-12-04,40.003604200246784,37.79
2014-12-15,38.61945514181733,39.11
2014-12-24,38.66502150480794,38.74
2015-01-07,39.1237434785742,39.49
2015-01-16,40.36405431780507,40.12
2015-01-28,40.00417720039518,39.82
2015-02-06,40.14269485819183,40.26
2015-02-23,40.46213284521434,39.93
2015-03-04,38.832963234786554,38.3
2015-03-13,39.55242764962783,40.36
2015-03-24,39.764259252877466,41.24
2015-04-02,41.868698292327764,42.82
2015-04-14,43.005070986343725,43.69
2015-04-23,43.38931840124425,42.39
2015-05-06,42.55332696545029,43.15
2015-05-15,42.94535383169792,42.07
2015-05-27,41.54728680230746,40.11
2015-06-05,40.13659076491536,39.8
2015-06-16,40.52445823111983,40.31
2015-06-25,39.32289734789587,38.09
2015-07-07,37.61873292736773,38.81
2015-07-16,37.939309758278895,36.36
2015-07-27,36.74769607159917,36.64
2015-08-05,36.13507429742317,35.53
2015-08-14,33.17646680266456,31.72
2015-08-25,33.48817298013943,33.13
2015-09-03,32.73257181972698,33.73
2015-09-15,33.84423689018252,32.47
2015-09-24,33.43472179227858,35.43
2015-10-07,35.62495814716807,35.88
2015-10-19,35.99133285442927,35.14
2015-10-28,35.528336482139856,35.3
2015-11-06,34.20618177705371,34.09
2015-11-17,34.67308200782957,33.94
2015-11-27,33.77346674023266,32.95
2015-12-08,32.526220488829054,32.76
2015-12-17,32.636537291642014,32.8
2015-12-29,31.261936216227845,29.5
2016-01-11,29.066856876417045,28.36
2016-01-21,29.74005578183395,30.28
2016-02-01,29.47483877745086,29.97
2016-02-16,30.4473446285354,30.36
2016-02-25,30.882209019295036,32.21
2016-03-08,32.50076664419377,33.85
2016-03-17,33.81987782987018,33.93
2016-03-29,34.020544353404325,32.81
2016-04-07,34.29224324134372,35.26
2016-04-19,34.65179110388238,34.54
2016-04-28,33.827786518616705,32.95
2016-05-11,32.70228026580753,32.21
2016-05-20,32.81584893003721,33.1
2016-06-01,34.14947051459426,33.06
2016-06-13,33.579717207934735,33.94
2016-06-22,33.54814424424941,34.69
2016-07-01,34.39436006441825,35.26
2016-07-13,35.67656334925557,35.97
2016-07-22,35.90730234592974,35.88
2016-08-02,36.631783884985566,37.62
2016-08-11,37.340470371431145,36.95
2016-08-23,36.768688752514684,36.81
2016-09-01,37.49538171853006,36.03
2016-09-13,37.11156233410297,37.61
2016-09-27,37.64836289478231,37.69
2016-10-07,37.55518241939175,37.49
2016-10-18,37.595704717501455,37.08
2016-10-27,36.72294461226502,37.23
2016-11-07,36.42688970155417,34.7
2016-11-16,35.20518550434244,35.39
2016-11-28,35.44838575493407,36.2
2016-12-07,35.95921469348259,35.15
2016-12-16,34.81289828281065,34.69
2016-12-28,35.44248398876741,36.12
2017-01-10,36.32344882162275,36.42
2017-01-20,37.08516554367131,37.52
2017-02-02,37.91040990744008,38.34
2017-02-13,38.74259872371402,38.94
2017-02-23,38.34724280260254,38.25
2017-03-07,38.556915529830775,39.56
2017-03-16,39.73080840485277,39.7
2017-03-27,39.66496291225247,39.51
2017-04-05,39.32079367768341,39.55
2017-04-17,39.77058023424063,40.05
2017-04-26,40.69495479382265,41.05
2017-05-11,40.98733358388516,41.19
2017-05-22,41.55802466939596,41.55
2017-06-01,41.56222706352499,41.59
2017-06-13,41.33369383127595,41.28
2017-06-22,41.64653522338367,41.63
2017-07-03,41.951907317705015,42.88
2017-07-13,43.401757696482626,43.76
2017-07-24,43.898612545227174,43.97
2017-08-02,43.7665061524203,42.92
2017-08-11,43.77691807740878,44.53
2017-08-23,44.78376216666436,45.16
2017-09-01,45.264981281994764,45.2
2017-09-13,45.52075338383,45.38
2017-09-22,45.418201177292445,46.26
2017-10-11,46.39476303425609,46.26
2017-10-20,45.820112177727744,46.28
2017-10-31,46.66723742194973,46.49
2017-11-09,46.546658809429594,47.06
2017-11-20,47.468693783374555,46.1
2017-11-30,45.69695034080635,46.17
2017-12-11,46.19739979316065,45.81
2017-12-20,46.57229055260304,48.47
2018-01-03,48.758547468247635,49.51
2018-01-12,49.8258809881407,50.97
2018-01-23,51.030205866833086,50.34
2018-02-01,47.438743726187546,47.15
2018-02-12,48.58692356620618,49.72
2018-02-23,48.66458973902476,48.7
2018-03-07,49.31129225898299,49.21
2018-03-16,47.776644524794776,47.53
2018-03-27,47.79980429693626,47.08
2018-04-06,47.34692990061675,47.73
2018-04-17,47.376638767451986,46.97
2018-04-26,46.60591625240302,46.51
2018-05-09,46.85760457150585,46.07
2018-05-18,45.74812620074353,45.71
2018-05-30,46.107873759689824,46.33
2018-06-11,44.56869295135976,43.47
2018-06-21,42.72002534132916,42.9
2018-07-02,43.219746294115296,43.82
2018-07-12,43.46796039450596,43.67
2018-07-23,44.19246499662738,44.46
2018-08-01,44.02824204029076,43.19
2018-08-10,42.180649153488176,43.28
2018-08-22,43.116454787582725,43.17
2018-08-31,41.89900195391371,41.23
2018-09-11,41.902834895108334,43.03
2018-09-20,41.65943430611627,40.84
2018-10-05,39.733631319589044,40.36
2018-10-17,39.07717356383493,38.67
2018-10-26,39.66858383068661,40.86
2018-11-06,40.09833521584934,40.82
2018-11-15,40.36914724400947,40.23
2018-11-26,40.808358962939934,41.02
2018-12-05,40.27493450243547,39.83
2018-12-14,38.90423387233013,38.92
