,alpha,estimator
0,0.4440826387550493,0
1,0.7632008982539967,0
2,0.35183787255824106,0
3,0.19072289067008966,0
4,0.6088996629870236,0
5,0.4217695578323001,0
6,0.7762687299757861,0
7,0.42606511379435785,0
8,0.7180549919067526,0
9,0.4364897688110235,0
10,0.5791355051821757,0
11,0.24376753236598017,0
12,0.7519858398254529,0
13,0.572682403072489,0
14,0.8213947718952505,0
15,0.7524560570283904,0
16,0.283020501270582,0
17,0.7432681396812516,0
18,0.7822781309879859,0
19,0.7348091281936123,0
20,0.3311281207248812,0
21,0.549804845761533,0
22,0.37988625665818776,0
23,0.5852424343547101,0
24,0.4592232403795601,0
25,0.5892950957072159,0
26,0.21869147515688284,0
27,0.7978219960201566,0
28,0.29191878919792213,0
29,0.7445648455282501,0
30,0.6120209149780972,0
31,0.25261949512769577,0
32,0.7501702140892552,0
33,0.8959176727026992,0
34,0.5434511337011076,0
35,0.12956012457474575,0
36,0.4642060824497508,0
37,0.8122156721018181,0
38,0.3016478651875099,0
39,0.6992485259502669,0
40,0.4347134470403221,0
41,0.24945318817577278,0
42,0.5128670182132556,0
43,0.7439344091902921,0
44,0.80142271482053,0
45,0.31692862107805897,0
46,0.3917012636332694,0
47,0.5628012928487948,0
48,0.7967111705719881,0
49,0.8160934752197688,0
50,0.41997939450258026,0
51,0.60828599560311,0
52,0.7851006936135921,0
53,0.594877012056627,0
54,0.1617141723854207,0
55,0.46191079406046354,0
56,0.7421958664654421,0
57,0.759423211371179,0
58,0.6750431891469625,0
59,0.14942132152049173,0
60,0.869483866613708,0
61,0.8237146393121382,0
62,0.49107097934469124,0
63,0.6455628183338914,0
64,0.7127570187163649,0
65,0.740520733904319,0
66,0.8829187741686501,0
67,0.4344381692521013,0
68,0.6122446795600768,0
69,0.5541041352637422,0
70,0.6669267296660267,0
71,0.7366041727767136,0
72,0.8249341191972864,0
73,0.41486781211019963,0
74,0.34916122308989017,0
75,0.710815005340305,0
76,0.6063237410612313,0
77,0.4127559395841768,0
78,0.8637653186335853,0
79,0.13238866404482794,0
80,0.7757946645141768,0
81,0.3172654995333911,0
82,0.6661452337197509,0
83,0.28666625593767725,0
84,0.5921953463763826,0
85,0.3633073449596097,0
86,0.27289889719544114,0
87,0.5475308065414336,0
88,0.45401178343349224,0
89,0.8923165682999206,0
90,0.6017020660540554,0
91,0.8958859293647731,0
92,0.24228899279066907,0
93,0.14915866526424004,0
94,0.4237215401772154,0
95,0.1058828080807281,0
96,0.21865116815459276,0
97,0.5215370585033398,0
98,0.7747451064094467,0
99,0.7124992780028527,0
100,0.7020353085407914,0
101,0.2046620162704268,0
102,0.7186845471570359,0
103,0.7329994190264136,0
104,0.6201928450531513,0
105,0.8853368518354305,0
106,0.2507383184162142,0
107,0.6649413000792195,0
108,0.6311439817637213,0
109,0.15780675523857424,0
110,0.31160706758134393,0
111,0.45551454544899206,0
112,0.8957346882026443,0
113,0.6505168109264574,0
114,0.2650773386414552,0
115,0.7900987129916851,0
116,0.5539190206918772,0
117,0.40133613857186934,0
118,0.2427316476192047,0
119,0.3834171283061262,0
120,0.6433032162055928,0
121,0.28435541721519453,0
122,0.386354151052138,0
123,0.6679001196006935,0
124,0.29133947505054847,0
125,0.7303303934399211,0
126,0.6625443612551798,0
127,0.7584064762549418,0
128,0.7287244749520737,0
129,0.8586105109266914,0
130,0.6686614465607457,0
131,0.6495419909971644,0
132,0.6006357053944229,0
133,0.2704566243656923,0
134,0.5654630909270804,0
135,0.15814530899053214,0
136,0.6471234554337674,0
137,0.27295694285094585,0
138,0.8817923686830467,0
139,0.7040967959791813,0
140,0.5808820583998272,0
141,0.7197965644515812,0
142,0.8394500814854146,0
143,0.7984392750288282,0
144,0.37784253979246674,0
145,0.5961678789987259,0
146,0.8437277972871394,0
147,0.32572539074671714,0
148,0.34158762595078085,0
149,0.6384963085470526,0
150,0.65928168608041,0
151,0.4269374960321548,0
152,0.7026656976669696,0
153,0.7796224873122727,0
154,0.7000402918358734,0
155,0.8322098275048996,0
156,0.4975740244140243,0
157,0.5293582782716542,0
158,0.759370342016948,0
159,0.3206591865627318,0
160,0.21768888109349485,0
161,0.7524976482601604,0
162,0.3140257732677507,0
163,0.6403071395038292,0
164,0.2029844243869511,0
165,0.5844641381602279,0
166,0.34773505250098646,0
167,0.357220033886419,0
168,0.4253335481539037,0
169,0.7654450825881364,0
170,0.48792404199344064,0
171,0.4940355261697983,0
172,0.2615162378000786,0
173,0.6230242207775379,0
174,0.5562079500903775,0
175,0.11566889778315215,0
176,0.16172185207317719,0
177,0.5231287264111211,0
178,0.8663037645465321,0
179,0.5493241932698147,0
180,0.32515182753236593,0
181,0.5677139967182454,0
182,0.42291133528592595,0
183,0.7294085038191976,0
184,0.8714149669855833,0
185,0.2713699372012718,0
186,0.2910034893661637,0
187,0.45049606426661803,0
188,0.5579249881221724,0
189,0.6167300569983423,0
190,0.421960193462961,0
191,0.7071829069532278,0
192,0.1447588598398175,0
193,0.3948008164613871,0
194,0.8321059636407222,0
195,0.3856431006787643,0
196,0.6958865863150934,0
197,0.16954376724167544,0
198,0.190456335614756,0
199,0.3786806157249252,0
200,0.5906073722351063,0
201,0.8223435535440377,0
202,0.7766654755448,0
203,0.3029262274175353,0
204,0.8301087424479766,0
205,0.7738816673469882,0
206,0.42186903064756043,0
207,0.36228087376106044,0
208,0.28350646475829366,0
209,0.21052045126675517,0
210,0.1560003980569662,0
211,0.6371459538675884,0
212,0.6805015942752157,0
213,0.5917556159066452,0
214,0.11546055816273251,0
215,0.2914656550746889,0
216,0.5286798678686978,0
217,0.8727064520885957,0
218,0.5036274104036038,0
219,0.6712051581464774,0
220,0.625422119119211,0
221,0.8502028459071556,0
222,0.54989286208122,0
223,0.8819834344622274,0
224,0.5685496167775181,0
225,0.11205246578215151,0
226,0.6388867970928819,0
227,0.261647398792332,0
228,0.4613187789467984,0
229,0.6137731472800307,0
230,0.6495282945709924,0
231,0.5501380438937595,0
232,0.3063083293251599,0
233,0.20273781717501907,0
234,0.3468906638235956,0
235,0.5119771230554697,0
236,0.5054872113006946,0
237,0.610768494651335,0
238,0.36296447950151733,0
239,0.715428390892526,0
240,0.7844417698740671,0
241,0.3766058760963631,0
242,0.1500995210836906,0
243,0.5283892682466356,0
244,0.7242304337967919,0
245,0.4620312274506623,0
246,0.437365763922794,0
