,Mkt-Rf,SMB,HML
1987-04-21,0.014794552403490589,-0.0028629289790846717,-0.006113094927972399
1987-04-22,0.007509281314036691,0.004465168340789494,-0.01578943592014627
1987-04-23,0.0008689070732962533,0.01067399237311742,0.0013923502693131695
1987-04-24,-0.009405447596509412,0.01749917663159554,-0.010017944565390012
1987-04-25,-0.011105447596509412,0.0031660360683516357,0.002597723313161557
1987-04-27,-0.004509121334255202,0.0025503148803304905,0.00846164175864508
1987-04-28,-0.013712791688583003,-0.0017996148158102125,3.4006682722791115e-05
1987-04-29,-0.004898089945721891,-0.004540473336800006,-0.00033652819195248256
1987-04-30,0.0258908786657448,-0.010922681642202914,-0.009677927460250268
1987-05-01,0.016161610044941363,-0.002109781509957623,-0.0021376830922251403
1987-05-02,0.002787208311416997,0.0038770914983329704,-0.002684824192346443
1987-05-04,-0.0014091213342552025,0.0009121160047232423,0.0006371386800798529
1987-05-06,0.011401910054278108,-9.430426026277479e-05,-0.008304860164264728
1987-05-07,0.008798229530910476,0.004283513563433681,-0.0010248785566374635
1987-05-08,0.014090878665744797,-0.004905519173301577,0.02283771146749799
1987-05-09,0.012087208311416997,0.0038968421562987233,0.003458777028551874
1987-05-11,-0.0024201222719220186,0.0009045038246785397,0.0029697450375381082
1987-05-12,0.01128354133426862,-0.00047156607297929067,0.019377823482162763
1987-05-13,-0.0035164586657313785,-4.920142697422661e-05,0.012999115118614029
1987-05-14,-0.00532378251335885,-0.004131801423659988,0.01727594248068234
1987-05-15,0.006779877728077981,-0.003803958051270754,0.005886793320887375
1987-05-16,0.0005835413342686216,0.007412006313314431,-0.006290540608226785
1987-05-18,0.0026945524034905884,0.005892322923750706,6.113921322953471e-05
1987-05-19,0.00907987772807798,-0.0017489395890091866,-0.002129624051752438
1987-05-20,0.001987208311416997,-0.0049690116038150645,-0.010122164184419205
1987-05-21,-5.447596509411694e-06,-0.0040811176719808846,0.012060603311945924
1987-05-22,0.005598229530910476,-0.009923552645722481,0.0008448167061910379
1987-05-23,0.00637621748664115,-0.00816484223820348,-0.004377980854403297
1987-05-25,0.00047621748664114993,-0.0068354581087643656,0.0007393411525215433
1987-05-26,-0.004116458665731378,0.0013801203990624743,0.016052648217253274
1987-05-27,-0.014916458665731379,-0.0013534963323884076,0.009144628546878671
1987-05-28,-0.032420122271922015,0.004190393724909529,-0.0045597829554284534
1987-05-29,0.016568907073296252,-0.011672474663325784,-0.0002635764099564921
1987-05-30,0.009572560603770632,0.0007159667019140739,-0.017070092097523748
1987-06-01,-0.001738389955058638,0.0015336593095855145,-0.0034842097694433465
1987-06-02,-0.011023782513358851,-0.0010624708539224374,0.012066639245515456
1987-06-03,-0.0043164586657313785,-0.0015079164387975775,0.0035993767359983114
1987-06-04,0.0051652568890653795,-0.0017827187172973291,0.013385561509481298
1987-06-05,0.0025434257123389953,0.0013603486879416285,0.0038332963466523357
1987-06-08,-0.0030602012190617733,0.0010718214335794327,0.005600588687172038
1987-06-09,0.0070506894921028955,-0.0053714275132834225,0.008416236522317912
1987-06-10,0.004650689492102895,-0.004742872745158695,-0.005071017703742147
1987-06-11,0.008150689492102896,-0.0015594457910755944,0.0031300933749876247
1987-06-12,0.0008543263525541344,0.008116234767492948,-0.0025112589630878726
1987-06-13,-0.016949310507897105,0.006612763188041226,-0.0030018473443904087
1987-06-15,0.00944705594738179,-0.008886427848969277,0.001009965719834036
1987-06-16,-0.009931092926703746,0.002842635209430809,-0.005507168081973242
1987-06-17,-0.016416458665731378,0.003858322000991928,0.002028855252179426
1987-06-18,0.02148354133426862,-0.009379430200879602,0.0013977421973274569
1987-06-19,-0.025816458665731377,0.0082946139891273,-0.00536013927283879
1987-06-20,0.007094552403490589,-0.005956609043781788,-0.0016263369611053168
1987-06-22,0.011990878665744798,-0.004757801514724573,0.0066101199592003765
1987-06-23,0.004939798780938227,0.0021074358096177252,-0.007821899276641123
1987-06-24,0.0003217134684657336,0.000540175222911941,0.0028764497220475763
1987-06-25,-0.018667445194997318,0.005131667956035209,-0.002929272895416099
1987-06-26,0.002839798780938227,0.0006321161395033566,0.006083488155355055
1987-06-27,0.013510901541970741,-0.0022453642164207144,0.006478845962361979
1987-06-29,0.042754326352554134,-0.003920097212394932,-0.006339160965774623
1987-06-30,0.01867621748664115,0.007175309340459858,0.0009013630587163656
1987-07-01,7.987772807798132e-05,-0.0017659949563520946,0.007740032666223567
1987-07-02,-0.0025237825133588502,0.0014357353236616579,0.0030936840813862304
1987-07-03,0.010183541334268622,-0.004046314274370965,-0.005176530843478584
1987-07-04,0.01608354133426862,0.004044855811235041,0.002726290529456922
1987-07-06,0.011465256889065379,0.0030128695368162716,0.002808575239303421
1987-07-07,0.014779877728077982,0.0010478177665002256,0.0021355185406403236
1987-07-08,0.006490878665744798,-0.0101641961975855,0.009349316859011128
1987-07-09,0.009983541334268622,-0.006469114291611745,0.005764819404410515
1987-07-10,0.02765432635255413,-0.0120531624145556,0.00037168805342747274
1987-07-11,0.028236175147160522,-0.0019804247201221474,-0.012883033156684773
1987-07-13,-0.0020529440526182094,0.006027135596326527,-0.01658157132728639
1987-07-14,0.003457966534805098,-0.002857453236219257,-0.022856161045938572
1987-07-15,-0.01823474311093462,0.0079537966779092,0.0036643062054240597
1987-07-16,0.0035689070732962537,-0.008823340282748688,0.005724787907018818
1987-07-18,0.007854326352554133,0.0021350334627354157,0.0007539952869952604
1987-07-20,1.8106233085779186e-05,0.0012950729738695924,-0.01717072984910174
1987-07-21,-0.0003565742876610045,-0.00024908056214880845,-0.0040329345961582965
1987-07-22,-0.0027944060201159893,0.005669263052849918,-0.004179768859738188
1987-07-23,-0.006360201219061773,0.0006747820244585225,0.01213688881784861
1987-07-24,0.0062217134684657335,-0.0021185010810281318,0.002133801681944711
1987-07-25,0.005328937748478385,0.00218732516217263,0.007996022911566867
1987-07-27,0.001039798780938227,-0.0004227585500510459,0.007061533026866348
1987-07-28,0.013757966534805098,-0.0005435441461375699,0.001138262119911723
1987-07-29,0.0025434257123389953,-0.0062304433922650004,-0.0022662430780266488
1987-07-30,0.017810901541970743,-0.004610099125214545,0.00513526844664902
1987-07-31,0.0034361751471605217,0.005181479961219275,0.008125061208759844
1987-08-01,-0.008571062251521613,0.004786163444830653,0.007737354055161781
1987-08-03,-0.0015674451949973178,-0.007426188806997012,0.0055606499471144875
1987-08-04,0.013761610044941362,-0.015525774240584786,0.013230126520762501
1987-08-05,0.008372560603770632,-0.0026966480325329766,-0.007902054916716077
1987-08-06,-0.004109121334255202,-0.003471628909759446,0.01246113150616441
1987-08-07,-0.029809121334255204,0.014416154660136725,0.003160376538098076
1987-08-08,-0.014527439396229367,0.0024813942045108454,0.017799159479845058
1987-08-10,0.025557966534805097,-0.008338811361327811,-0.0012814784468099735
1987-08-11,-0.01928189376691422,0.016801336459277616,0.00330783709846376
1987-08-12,-0.0016818937669142208,-0.004310814313005397,0.01657757127920901
1987-08-13,0.010936028305273881,0.0005331213227553999,-0.002711047647922004
1987-08-14,0.02163602830527388,-0.00899381729501142,-0.00815816210362122
1987-08-17,0.0022501818569605403,0.0012775038238034646,-0.007982941770196615
1987-08-18,0.006107871088008315,-0.00022990917716480858,0.01613215274074841
1987-08-19,0.017590373300415015,-0.015541625797639427,-0.003108091943341883
1987-08-20,0.003432554805002682,0.0013181138429084788,-0.00438448926047554
1987-08-21,0.00847621748664115,0.0024305594280434333,0.0006801256490352094
1987-08-22,-0.009357378244350682,0.0016161119369392492,-0.005175125348393291
1987-08-24,-0.023199881133930966,0.016057207455600027,0.004824207024750648
1987-08-25,-0.01389988113393097,0.0070398633565028545,0.010045243946820558
1987-08-26,-0.005399881133930968,0.009612186813174849,-0.001677468075916946
1987-08-27,-0.003192695925559128,-0.001334702624116696,-0.013189124160404913
1987-08-28,-0.028071062251521613,0.01073859157668659,0.004676694511576117
1987-08-29,-0.011949310507897104,-0.007207171578492336,-0.003589540180946378
1987-08-31,0.025943425712338996,-0.012280273685539324,0.009601277502274415
1987-09-01,-0.012242033465194901,0.004231536361757797,-0.0033591654367323594
1987-09-02,0.014265256889065379,-0.014144773921246162,0.009037326352218239
1987-09-03,-0.015909121334255205,-0.0023638820594046005,0.006014821945699935
1987-09-04,-0.0005274393962293676,-0.01444642127366201,-0.00875858655061892
1987-09-05,-0.006405447596509411,-0.004162117188015776,-0.008632754554896562
1987-09-07,0.017925323971617297,-0.004531914390328323,-0.01871712007345155
1987-09-08,-0.0022854977404440516,0.011692860505196363,-0.0034449328005644753
1987-09-09,0.013250689492102896,-0.011393328463940361,0.013775435411545783
1987-09-10,0.011157966534805098,-0.0029317039212413093,0.012945922444199648
1987-09-11,-0.0017310929267037468,-0.0014137854386062744,0.015319133708844454
1987-09-12,0.00027621748664114984,-0.009499087702995106,0.002061187070357988
1987-09-14,0.01707621748664115,-0.015434918685421227,0.01332752922697657
1987-09-15,0.0011872083114169972,-0.002657005224123837,-0.013517439019269821
1987-09-16,0.009290878665744797,0.002682468500995336,0.005906062379934871
1987-09-17,0.0006092813140366907,-0.004236298263408753,0.0068988832595013256
1987-09-18,-0.01639440602011599,0.0009682777102324666,0.005671032434173991
1987-09-19,0.0041129720630622,-0.0026890611264853673,0.009923330581061669
1987-09-21,-0.01629808994572189,0.008651370779770181,0.0028998948354857328
1987-09-22,0.007805593979884012,0.004043362020412835,0.0028374675317110404
1987-09-23,-0.008281893766914222,0.0021592369678877974,-0.007083032255612912
1987-09-24,-0.03216744519499732,0.017918225398825996,0.003907620811318062
1987-09-25,0.029568907073296256,-0.010887968537007043,-0.017090447348225537
1987-09-26,-0.002812791688583003,0.0016540344741195513,-0.011404920607722906
1987-09-28,-0.010220122271922018,0.0071476949347893115,-0.01891217266574241
1987-09-29,0.0026835413342686217,0.004828987989621267,-0.0021800019918073624
1987-09-30,0.013490878665744797,-0.008874409367627182,0.013534989587778051
1987-10-02,0.012579877728077981,-0.008128981549276642,0.00877881546112081
1987-10-05,0.011739798780938226,-0.006360894226254934,-0.003618860739751952
1987-10-06,0.024379877728077985,-0.0070675190590754906,-0.012505153474668369
1987-10-10,-0.0015383899550586377,0.008677318352985094,-0.016776796692460273
1987-10-12,0.011539798780938226,0.0007749061752576844,-0.011236064745161568
1987-10-13,-0.0055383899550586375,0.009621500783924621,-0.0036240009134840953
1987-10-14,0.0013434257123389956,0.01158095874844304,-0.007990111813861063
1987-10-15,-0.007856574287661004,0.01269638446148957,0.007126901855701255
1987-10-16,0.008543425712338995,-0.0011557229336157044,0.017133708685987
1987-10-17,-0.0009602012190617731,0.0007249923085397546,0.005923929636758575
1987-10-19,0.005139798780938227,0.004913163832634548,-0.009157466076702234
1987-10-20,-0.024042033465194904,0.0139018151940664,-0.005829212044624634
1987-10-21,0.003339798780938227,-0.001241980321322484,0.0048378541294411635
1987-10-22,0.012054326352554134,-0.000570264427163349,0.002666519706278136
1987-10-23,0.005432554805002682,-0.011899976032097024,0.024376919759373734
1987-10-24,0.0008543263525541344,0.0012597402541784015,0.012246593968024626
1987-10-26,0.0015361751471605217,0.0013397464972350476,0.009589311408482452
1987-10-28,-0.021663824852839478,0.00158221981221289,0.0019844384110808966
1987-10-29,-0.007767445194997318,0.002479056985343715,0.004988135140846706
1987-10-30,0.0048001188660690315,-0.006385638628181055,-0.0010921738198111648
1987-10-31,0.007696531113527754,-0.000834686240137229,-0.0070585605022372225
1987-11-02,0.002003709851092814,-0.003132493213952835,-0.004001581813948678
1987-11-03,-0.0003565742876610045,0.004752497774808609,0.003243738735068379
1987-11-04,-0.015631092926703748,0.002156508203666101,0.006196010791930887
1987-11-05,-0.01182378251335885,0.0036270834521869195,0.005685440956501377
1987-11-06,-0.0283091213342552,0.005308528474580958,0.005377136249020878
1987-11-07,-0.0011907186859633093,-0.009470764843404544,0.0026663052145521563
1987-11-09,0.032632554805002684,-0.002485432477020433,-0.007638135447474121
1987-11-10,-0.01686382485283948,0.010846324650456058,0.0051684995370927765
1987-11-11,-0.012138389955058638,-0.0031746162041507396,0.006661638398240147
1987-11-12,-0.02442378251335885,0.0048756935773817504,0.0077242902179929344
1987-11-13,-0.02251645866573138,0.0024046741214565574,-0.008817557239894282
1987-11-14,0.008490878665744798,-0.01766886583662705,-0.008993257373477797
1987-11-16,-0.020342033465194902,0.006387311412737526,-0.006379047340976
1987-11-17,-0.001012791688583003,-0.016923913352100323,-0.00893569178727176
1987-11-18,0.03958354133426863,-0.004459716599645662,-0.008676453614218663
1987-11-19,0.015098229530910477,0.0017372250109687366,-0.0007840679190910319
1987-11-20,-0.01889440602011599,0.0022259005461492676,-0.0019596733249315195
1987-11-21,0.001401910054278109,-0.004047687183466564,-0.008405613409063414
1987-11-23,0.0017397987809382267,-0.005414504722443817,0.015578081297120386
1987-11-24,-0.0196420334651949,0.004329288697393324,-4.2805940387970545e-05
1987-11-25,0.00047621748664114993,-0.0059841372638330045,0.011224856215619894
1987-11-26,-0.022427439396229366,0.005587381527424334,0.009452246767518168
1987-11-27,0.0016543263525541346,-0.00388604379538598,0.0023315123174381166
1987-11-28,0.02456525688906538,-0.008425910574841069,0.0006519881853240383
1987-11-30,0.015768907073296253,0.005958526265669102,0.0011111816442153175
1987-12-01,0.030872560603770634,0.0008392263073871593,-0.005691058880740819
1987-12-02,0.00816525688906538,0.003049058923586822,0.0005822901486858441
1987-12-03,-0.011534743110934623,0.0053381909675651925,0.008253482270210784
1987-12-04,-0.015227439396229368,0.004996496017294564,0.004420448159087587
1987-12-05,0.002561610044941362,-0.006178737773357323,-0.0033416170553242893
1987-12-07,-0.009149310507897105,-0.0011286929446302355,-0.005284523767188135
1987-12-08,-0.019749310507897105,0.009634730339760006,0.00041721650204054085
1987-12-09,0.014472560603770633,0.0017383034007022735,0.0032806412726063775
1987-12-10,-0.01132012227192202,0.0031741118878147187,-0.006376249588320374
1987-12-11,0.007257966534805098,-0.0050476915096126194,-0.005146751307825154
1987-12-12,-0.0010310929267037467,0.0042084415564753105,0.004319136306595892
1987-12-14,-0.019838389955058638,-0.00027325666259966387,-0.007587318755778585
1987-12-15,0.014272560603770633,-0.012974802497892493,-0.00010910629767647319
1987-12-17,0.04056890707329625,0.0010666398950027953,-0.0037981134096130853
1987-12-18,0.020672560603770634,0.006876229938696582,0.005198395076292453
1987-12-19,-0.0003274393962293676,0.00032258373424511565,0.01235683333501344
1987-12-21,-0.023145673647445863,0.002355739842070343,0.00011619585201593993
1987-12-22,0.025057966534805097,-0.016108127368169772,-0.0071206547232880515
1987-12-23,0.012136175147160522,-0.002533986265735984,-0.0029655157817155622
1987-12-24,0.017221713468465735,-0.0050294536579495,0.00010133147546329685
1987-12-26,0.013314502259555949,-0.0014982057624084825,0.00854383232851772
1988-01-04,0.012807304074440872,0.01314431532645455,0.01138457636221538
1988-01-05,-0.008174676028382705,0.015781265338999942,0.015378090602381326
1988-01-06,0.01933255480500268,-0.005668897702385345,0.01412962979076443
1988-01-07,0.0033325548050026823,0.015146363071300278,0.003988362725419442
1988-01-08,0.013336175147160522,-9.954434728880017e-05,0.01462055422752179
1988-01-09,0.0005434257123389955,0.006735312791492461,-0.0026206004303218323
1988-01-11,0.008039798780938226,-0.01248519536019728,-0.0024818067126685323
1988-01-12,0.03313979878093823,0.0033557044725690127,0.007340887740678429
1988-01-13,0.017147055947381792,-0.018866342332588246,-0.010173128611256521
1988-01-14,-0.005834743110934622,-0.000370815805498562,-0.011072031785849574
1988-01-15,0.01326525688906538,-0.008245722794549017,-0.007618073147929847
1988-01-16,0.006272560603770632,-0.00331181454508547,-0.025913314474876947
1988-01-18,-0.026238389955058637,0.017822008737043742,0.004083666601624864
1988-01-19,0.002557966534805098,-0.009229403027320955,0.017987733024420263
1988-01-20,0.01166525688906538,-0.011089552874518946,0.008379436009064144
1988-01-21,0.006365256889065379,-0.00031757382513303723,-0.004013702374945833
1988-01-22,-0.004612791688583003,0.0028451470205766334,0.013839994086381643
1988-01-23,0.008839798780938227,-0.0018207552724380533,0.00679647896477905
1988-01-25,0.0043181062330857785,0.0010873201083026565,0.01145929078571358
1988-01-26,0.01602171346846573,-0.009007447039674567,0.008604726187781258
1988-01-27,0.021121713468465732,0.0005127196227362445,-0.003186490890360467
1988-01-28,0.02911810623308578,-0.0048308490608619595,-0.006606424580174467
1988-01-29,0.013457966534805098,-0.00035685602268898525,-0.02072616615001098
1988-01-30,-0.013631092926703748,0.006431327212463461,-0.00529272806843125
1988-02-01,0.031128937748478386,-0.007877052575814943,-0.004797952508555362
1988-02-02,-0.019645673647445863,0.016031248579388504,-0.002715160600371278
1988-02-03,-0.016645673647445864,-0.0003079495147381133,0.017698146388306458
1988-02-04,0.0027725606037706323,0.004547450580176338,0.009961838030708848
1988-02-05,-0.01791645866573138,0.0019117513833812327,0.010446269321766122
1988-02-06,0.019987208311416996,-0.020675349435575897,0.005146775305538186
1988-02-08,0.02734705594738179,-0.019334498866488803,0.0052645190587287255
1988-02-09,0.005161610044941363,-0.0024105235134101195,0.014643573127247457
1988-02-10,-0.013842033465194904,0.01225273262130799,-0.001983731120614584
1988-02-11,-0.008549310507897104,0.005467424346101262,-0.001451611218911339
1988-02-12,-0.001942033465194902,0.004479941407789895,-0.005034945934116671
1988-02-13,0.0016616100449413623,-0.004733857962585685,-0.004379929501664192
1988-02-15,0.009621713468465734,-0.004279620529409287,0.00021811710067094411
1988-02-16,0.0017253239716172966,0.005985690278879906,-0.007259907860885037
1988-02-17,0.014710901541970743,-0.0006528072808468129,-0.005716541269655432
1988-02-19,0.01451810623308578,0.00938697706407805,-0.011651346463207946
1988-02-20,-0.00862378251335885,0.0065913207080119775,-0.0012208122596985066
1988-02-22,-0.007409121334255202,-0.00023253880634753303,0.007947249095389158
1988-02-23,-0.01163474311093462,-0.008474100419511837,-0.00607138253741288
1988-02-24,0.008754326352554135,-0.005575114946235933,0.0010185539657534713
1988-02-26,-0.033356574287661006,0.01346804492144443,0.0006460605794323358
1988-02-27,-0.0032493105078971046,0.002823827395691633,0.00027566560788572225
1988-02-29,-0.03340705341235681,0.009863800442785026,0.005019863089657919
1988-03-02,-0.007085497740444052,-0.01331386421372811,9.996819034818749e-05
1988-03-03,0.007461610044941363,0.004372357061822503,-0.01020568232219515
1988-03-04,0.0044762174866411495,-0.011136081085608573,0.00599182553301204
1988-03-05,0.0036945524034905884,-0.00023461504504894773,0.00742512982435256
1988-03-07,-0.006334743110934621,0.0019137838422951608,0.01444764612137009
1988-03-08,-0.018774676028382703,0.0036521926915673887,-0.0009640276974753007
1988-03-09,0.013650689492102894,-0.003304233073677044,0.006718079355973234
1988-03-11,-0.005481893766914221,0.002195036264561258,0.00572396375569598
1988-03-12,0.002132554805002682,-0.0030765952526542874,-0.0005601029646717221
1988-03-14,0.002714502259555948,-0.0035493648611633066,0.002112013843938355
1988-03-15,0.020832554805002682,-0.002306382377632631,0.0005073505275123031
1988-03-16,0.003339798780938227,0.007302477398805327,-0.004570611462492392
1988-03-17,0.007057966534805098,-0.0013512073681948497,0.0004163701932079228
1988-03-18,0.006872560603770632,-2.1778191629456302e-05,-0.0010891468802696723
1988-03-19,-0.00022378251335885012,-0.011305508260786292,0.01397418173470403
1988-03-21,0.0028798777280779815,0.002687587909955245,-0.010717761205242225
1988-03-22,-0.02539808994572189,0.006212451810218244,-0.006696161114766952
1988-03-23,0.001239798780938227,-0.0003851624328763616,-0.002288830590779546
1988-03-24,0.0022289377484783855,-0.004336206218284472,-0.010786211428034653
1988-03-25,0.010732554805002683,-0.0024796667162084556,-0.014919890909707913
1988-03-26,0.002532554805002682,0.0033170563333572837,0.002110612707564608
1988-03-28,-0.00543205523324108,-9.816068563791962e-06,0.003786171903014895
1988-03-29,0.011621713468465734,-0.015187692141164277,-0.006279661665857333
1988-03-30,0.009218106233085778,-0.0054993567093781625,0.006238116417621357
1988-03-31,0.017821713468465734,-0.01500139577845542,-0.0012552585073959243
1988-04-01,-0.0036638248528394783,0.008050989438851155,-0.020023263239235825
1988-04-02,0.0015506894921028952,0.00357929424717165,0.008656366262585195
1988-04-04,0.004450689492102895,0.0028238794113646607,-0.02070903137343042
1988-04-06,-0.003971062251521614,0.009072457049370352,0.00033197894848074764
1988-04-07,-0.004338389955058638,0.0025731208333024556,-0.00304448122023546
1988-04-08,-0.008810634717394886,0.0007163049376165643,-0.01046538003628223
1988-04-09,0.00043617514716052174,-0.0012188913453229661,0.00659207419227423
1988-04-11,-0.01218189376691422,0.0008579958931492285,0.008758104325990472
1988-04-12,-0.0013602012190617732,-0.00415175640898619,0.009180897110063063
1988-04-13,0.014243425712338996,0.00013748298645626517,0.003948402257115983
1988-04-14,-0.005856574287661005,0.00023374364298599367,-0.0022612373581324934
1988-04-15,-0.0012638248528394783,-0.0028532836752714888,-0.0007225276686098859
1988-04-16,-0.0005456736474458655,0.0033227236019089078,-0.013073431078389293
1988-04-18,-0.015956574287661007,0.0031794836203781814,-0.010553128038276762
1988-04-19,-0.004671062251521614,-0.0030048405649801867,-0.006998177529597797
1988-04-20,0.007336175147160522,-0.004980513961577243,-0.01469889493588667
1988-04-21,-0.015256574287661005,0.005885201680036724,-0.0023096806617888335
1988-04-22,0.0040616100449413625,0.001123801760187796,-0.003933782837603908
1988-04-23,0.017325323971617297,-0.004210378758161008,0.014056187499791827
1988-04-25,0.004139798780938227,-0.004011566338362272,0.005484515662819701
1988-04-27,-0.04066382485283948,0.0017296221882275031,0.004505895431994304
1988-04-28,0.023136175147160522,-0.01163154352755264,0.00016192729153133995
